Time,cvTop,cvBot,Sum(cvTop),Sum(cvBot),cvCh0,cvCh1,cTop,cRoot,cBot,cvRoot,Sum(cvRoot),Sum(cvNEql),TLevel,cGWL,cRunOff,Sum(cRunOff),"(cv(i),","Sum(cv(i)),","i=1,NObs)",,,,,
2.181,2.69E-10,0.00E+00,1.68E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,0.00E+00,2.04E+00,3.48E+00,1.05E+04,11,0.00E+00,0.00E+00,0.00E+00,-1.94E+02,-1.05E+03,-3.16E+02,-3.00E+02,-1.51E-03,-8.53E-04,-3.85E-10,-2.06E-10
2.8703,2.29E-10,0.00E+00,3.26E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.34E+01,0.00E+00,2.13E+00,4.95E+00,1.05E+04,12,0.00E+00,0.00E+00,0.00E+00,-1.56E+02,-1.15E+03,-4.56E+02,-6.15E+02,-1.39E-02,-1.04E-02,-2.10E-08,-1.47E-08
3.7663,-9.22E-10,0.00E+00,-5.01E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E+01,0.00E+00,2.22E+00,6.94E+00,1.06E+04,13,0.00E+00,0.00E+00,0.00E+00,-1.18E+02,-1.26E+03,-5.97E+02,-1.15E+03,-9.47E-02,-9.53E-02,-7.21E-07,-6.61E-07
4.8285,-2.90E-09,0.00E+00,-3.58E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.33E+01,0.00E+00,2.27E+00,9.35E+00,1.06E+04,14,0.00E+00,0.00E+00,0.00E+00,-8.83E+01,-1.35E+03,-7.13E+02,-1.91E+03,-4.36E-01,-5.58E-01,-1.17E-05,-1.31E-05
5.8907,-2.70E-09,0.00E+00,-6.45E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.24E+01,0.00E+00,2.30E+00,1.18E+01,1.06E+04,15,0.00E+00,0.00E+00,0.00E+00,-6.78E+01,-1.43E+03,-7.83E+02,-2.74E+03,-1.31E+00,-1.95E+00,-8.38E-05,-1.02E-04
6.2448,-9.03E-10,0.00E+00,-6.77E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.14E+01,0.00E+00,2.30E+00,1.26E+01,1.06E+04,16,0.00E+00,0.00E+00,0.00E+00,-6.10E+01,-1.45E+03,-7.98E+02,-3.02E+03,-1.75E+00,-2.57E+00,-1.40E-04,-1.52E-04
6.7052,3.21E-11,0.00E+00,-6.75E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.12E+01,0.00E+00,2.30E+00,1.37E+01,1.06E+04,17,0.00E+00,0.00E+00,0.00E+00,-5.56E+01,-1.47E+03,-8.07E+02,-3.39E+03,-2.52E+00,-3.73E+00,-2.63E-04,-2.73E-04
7.3036,-3.87E-09,0.00E+00,-9.07E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.11E+01,0.00E+00,2.31E+00,1.51E+01,1.06E+04,18,0.00E+00,0.00E+00,0.00E+00,-4.99E+01,-1.50E+03,-8.05E+02,-3.87E+03,-3.83E+00,-6.02E+00,-5.62E-04,-6.09E-04
8.0815,-2.93E-08,0.00E+00,-3.19E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.06E+01,0.00E+00,2.31E+00,1.68E+01,1.06E+04,19,0.00E+00,0.00E+00,0.00E+00,-4.29E+01,-1.54E+03,-7.79E+02,-4.48E+03,-6.13E+00,-1.08E+01,-1.37E-03,-1.68E-03
9.0929,-8.73E-08,-1.93E-30,-1.20E-07,-1.95E-30,0.00E+00,0.00E+00,0.00E+00,5.01E+01,4.16E-30,2.31E+00,1.92E+01,1.07E+04,20,0.00E+00,0.00E+00,0.00E+00,-3.55E+01,-1.57E+03,-7.30E+02,-5.22E+03,-1.01E+01,-2.10E+01,-3.85E-03,-5.57E-03
9.4475,-1.42E-07,-6.13E-30,-1.70E-07,-4.12E-30,0.00E+00,0.00E+00,0.00E+00,4.96E+01,9.07E-30,2.31E+00,2.00E+01,1.06E+04,21,0.00E+00,0.00E+00,0.00E+00,-3.32E+01,-1.58E+03,-7.10E+02,-5.47E+03,-1.17E+01,-2.51E+01,-5.29E-03,-7.45E-03
9.9086,-1.65E-07,-1.52E-29,-2.46E-07,-1.11E-29,0.00E+00,0.00E+00,0.00E+00,4.97E+01,2.37E-29,2.32E+00,2.11E+01,1.06E+04,22,0.00E+00,0.00E+00,0.00E+00,-3.08E+01,-1.60E+03,-6.88E+02,-5.79E+03,-1.40E+01,-3.16E+01,-7.94E-03,-1.11E-02
10.508,-1.69E-07,-4.95E-29,-3.48E-07,-4.08E-29,0.00E+00,0.00E+00,0.00E+00,4.97E+01,8.34E-29,2.33E+00,2.25E+01,1.06E+04,23,0.00E+00,0.00E+00,0.00E+00,-2.76E+01,-1.61E+03,-6.54E+02,-6.18E+03,-1.72E+01,-4.19E+01,-1.31E-02,-1.89E-02
11.2872,-1.60E-07,-2.50E-28,-4.72E-07,-2.35E-28,0.00E+00,0.00E+00,0.00E+00,4.96E+01,4.59E-28,2.33E+00,2.43E+01,1.06E+04,24,0.00E+00,0.00E+00,0.00E+00,-2.37E+01,-1.63E+03,-6.08E+02,-6.65E+03,-2.14E+01,-5.85E+01,-2.36E-02,-3.73E-02
11.6249,-1.72E-07,-6.16E-28,-5.30E-07,-4.43E-28,0.00E+00,0.00E+00,0.00E+00,4.94E+01,8.78E-28,2.33E+00,2.51E+01,1.06E+04,25,0.00E+00,0.00E+00,0.00E+00,-2.20E+01,-1.64E+03,-5.88E+02,-6.85E+03,-2.32E+01,-6.64E+01,-2.99E-02,-4.74E-02
11.9626,-2.21E-07,-1.17E-27,-6.05E-07,-8.38E-28,0.00E+00,0.00E+00,0.00E+00,4.94E+01,1.66E-27,2.33E+00,2.59E+01,1.06E+04,26,0.00E+00,0.00E+00,0.00E+00,-2.06E+01,-1.65E+03,-5.70E+02,-7.04E+03,-2.51E+01,-7.48E+01,-3.75E-02,-6.01E-02
12.4015,-3.62E-07,-2.52E-27,-7.64E-07,-1.94E-27,0.00E+00,0.00E+00,0.00E+00,4.95E+01,3.83E-27,2.34E+00,2.69E+01,1.06E+04,27,0.00E+00,0.00E+00,0.00E+00,-1.90E+01,-1.66E+03,-5.50E+02,-7.29E+03,-2.74E+01,-8.69E+01,-4.96E-02,-8.18E-02
12.9722,-7.51E-07,-6.98E-27,-1.19E-06,-5.93E-27,0.00E+00,0.00E+00,0.00E+00,4.94E+01,1.14E-26,2.34E+00,2.82E+01,1.06E+04,28,0.00E+00,0.00E+00,0.00E+00,-1.73E+01,-1.67E+03,-5.29E+02,-7.59E+03,-3.04E+01,-1.04E+02,-6.95E-02,-1.21E-01
13.714,-1.78E-06,-2.75E-26,-2.51E-06,-2.63E-26,0.00E+00,0.00E+00,0.00E+00,4.93E+01,4.89E-26,2.34E+00,3.00E+01,1.07E+04,29,0.00E+00,0.00E+00,0.00E+00,-1.52E+01,-1.68E+03,-5.06E+02,-7.96E+03,-3.38E+01,-1.29E+02,-1.03E-01,-1.98E-01
14.0355,-3.24E-06,-6.15E-26,-3.55E-06,-4.60E-26,0.00E+00,0.00E+00,0.00E+00,4.93E+01,8.67E-26,2.35E+00,3.07E+01,1.07E+04,30,0.00E+00,0.00E+00,0.00E+00,-1.43E+01,-1.68E+03,-4.98E+02,-8.12E+03,-3.51E+01,-1.41E+02,-1.21E-01,-2.37E-01
14.4534,-3.70E-06,-1.21E-25,-5.10E-06,-9.65E-26,0.00E+00,0.00E+00,0.00E+00,4.94E+01,1.81E-25,2.36E+00,3.17E+01,1.07E+04,31,0.00E+00,0.00E+00,0.00E+00,-1.37E+01,-1.69E+03,-4.88E+02,-8.33E+03,-3.68E+01,-1.56E+02,-1.47E-01,-2.98E-01
14.8713,-3.34E-06,-2.48E-25,-6.50E-06,-2.00E-25,0.00E+00,0.00E+00,0.00E+00,4.95E+01,3.72E-25,2.37E+00,3.27E+01,1.07E+04,32,0.00E+00,0.00E+00,0.00E+00,-1.30E+01,-1.69E+03,-4.78E+02,-8.53E+03,-3.84E+01,-1.72E+02,-1.76E-01,-3.72E-01
15.4146,-3.00E-06,-5.89E-25,-8.12E-06,-5.20E-25,0.00E+00,0.00E+00,0.00E+00,4.95E+01,9.47E-25,2.37E+00,3.40E+01,1.07E+04,33,0.00E+00,0.00E+00,0.00E+00,-1.21E+01,-1.70E+03,-4.65E+02,-8.78E+03,-4.03E+01,-1.94E+02,-2.19E-01,-4.91E-01
16.1208,-2.34E-06,-1.83E-24,-9.77E-06,-1.81E-24,0.00E+00,0.00E+00,0.00E+00,4.96E+01,3.18E-24,2.38E+00,3.57E+01,1.07E+04,34,0.00E+00,0.00E+00,0.00E+00,-1.10E+01,-1.71E+03,-4.47E+02,-9.10E+03,-4.23E+01,-2.24E+02,-2.84E-01,-6.91E-01
17.0389,-1.75E-06,-8.01E-24,-1.14E-05,-9.16E-24,0.00E+00,0.00E+00,0.00E+00,4.97E+01,1.52E-23,2.39E+00,3.78E+01,1.07E+04,35,0.00E+00,0.00E+00,0.00E+00,-9.68E+00,-1.72E+03,-4.21E+02,-9.48E+03,-4.46E+01,-2.65E+02,-3.78E-01,-1.04E+00
18.1641,-1.19E-06,-4.81E-23,-1.27E-05,-6.33E-23,0.00E+00,0.00E+00,0.00E+00,4.98E+01,9.79E-23,2.40E+00,4.05E+01,1.08E+04,36,0.00E+00,0.00E+00,0.00E+00,-8.17E+00,-1.72E+03,-3.91E+02,-9.92E+03,-4.74E+01,-3.18E+02,-5.08E-01,-1.61E+00
19.3125,-7.90E-07,-2.71E-22,-1.36E-05,-3.75E-22,0.00E+00,0.00E+00,0.00E+00,5.01E+01,5.54E-22,2.42E+00,4.33E+01,1.08E+04,37,0.00E+00,0.00E+00,0.00E+00,-7.00E+00,-1.73E+03,-3.63E+02,-1.03E+04,-5.06E+01,-3.76E+02,-6.59E-01,-2.37E+00
20.4842,-5.17E-07,-1.37E-21,-1.42E-05,-1.98E-21,0.00E+00,0.00E+00,0.00E+00,5.04E+01,2.82E-21,2.44E+00,4.62E+01,1.08E+04,38,0.00E+00,0.00E+00,0.00E+00,-5.77E+00,-1.74E+03,-3.37E+02,-1.07E+04,-5.37E+01,-4.39E+02,-8.26E-01,-3.33E+00
21.6796,-4.04E-07,-6.27E-21,-1.47E-05,-9.48E-21,0.00E+00,0.00E+00,0.00E+00,5.07E+01,1.31E-20,2.46E+00,4.91E+01,1.08E+04,39,0.00E+00,0.00E+00,0.00E+00,-4.70E+00,-1.74E+03,-3.10E+02,-1.11E+04,-5.75E+01,-5.08E+02,-1.00E+00,-4.53E+00
22.0881,1.40E-07,-1.33E-20,-1.47E-05,-1.49E-20,0.00E+00,0.00E+00,0.00E+00,5.10E+01,2.09E-20,2.49E+00,5.01E+01,1.08E+04,40,0.00E+00,0.00E+00,0.00E+00,-4.36E+00,-1.75E+03,-3.02E+02,-1.12E+04,-5.89E+01,-5.32E+02,-1.07E+00,-4.97E+00
22.6192,-4.76E-08,-2.29E-20,-1.47E-05,-2.71E-20,0.00E+00,0.00E+00,0.00E+00,5.13E+01,3.80E-20,2.51E+00,5.15E+01,1.07E+04,41,0.00E+00,0.00E+00,0.00E+00,-4.01E+00,-1.75E+03,-2.92E+02,-1.14E+04,-6.05E+01,-5.64E+02,-1.15E+00,-5.58E+00
23.3096,-5.31E-07,-4.57E-20,-1.51E-05,-5.86E-20,0.00E+00,0.00E+00,0.00E+00,5.16E+01,8.12E-20,2.53E+00,5.32E+01,1.07E+04,42,0.00E+00,0.00E+00,0.00E+00,-3.50E+00,-1.75E+03,-2.77E+02,-1.16E+04,-6.24E+01,-6.07E+02,-1.26E+00,-6.45E+00
23.7928,-6.13E-07,-8.24E-20,-1.54E-05,-9.85E-20,0.00E+00,0.00E+00,0.00E+00,5.18E+01,1.36E-19,2.55E+00,5.45E+01,1.07E+04,43,0.00E+00,0.00E+00,0.00E+00,-3.21E+00,-1.75E+03,-2.68E+02,-1.17E+04,-6.37E+01,-6.38E+02,-1.34E+00,-7.10E+00
24.4211,-7.20E-07,-1.49E-19,-1.58E-05,-1.92E-19,0.00E+00,0.00E+00,0.00E+00,5.20E+01,2.62E-19,2.57E+00,5.61E+01,1.07E+04,44,0.00E+00,0.00E+00,0.00E+00,-2.83E+00,-1.75E+03,-2.57E+02,-1.19E+04,-6.52E+01,-6.79E+02,-1.44E+00,-8.00E+00
24.8609,-9.79E-07,-2.51E-19,-1.62E-05,-3.03E-19,0.00E+00,0.00E+00,0.00E+00,5.23E+01,4.12E-19,2.59E+00,5.72E+01,1.07E+04,45,0.00E+00,0.00E+00,0.00E+00,-2.58E+00,-1.76E+03,-2.49E+02,-1.20E+04,-6.62E+01,-7.08E+02,-1.51E+00,-8.66E+00
25.4326,-1.12E-06,-4.24E-19,-1.69E-05,-5.45E-19,0.00E+00,0.00E+00,0.00E+00,5.24E+01,7.34E-19,2.61E+00,5.87E+01,1.07E+04,46,0.00E+00,0.00E+00,0.00E+00,-2.28E+00,-1.76E+03,-2.39E+02,-1.21E+04,-6.74E+01,-7.47E+02,-1.61E+00,-9.58E+00
26.0043,-1.37E-06,-7.37E-19,-1.77E-05,-9.66E-19,0.00E+00,0.00E+00,0.00E+00,5.27E+01,1.29E-18,2.63E+00,6.02E+01,1.08E+04,47,0.00E+00,0.00E+00,0.00E+00,-2.05E+00,-1.76E+03,-2.30E+02,-1.22E+04,-6.84E+01,-7.86E+02,-1.72E+00,-1.06E+01
26.7475,-7.49E-07,-1.42E-18,-1.82E-05,-2.02E-18,0.00E+00,0.00E+00,0.00E+00,5.30E+01,2.65E-18,2.66E+00,6.22E+01,1.08E+04,48,0.00E+00,0.00E+00,0.00E+00,-1.86E+00,-1.76E+03,-2.19E+02,-1.24E+04,-6.93E+01,-8.37E+02,-1.86E+00,-1.19E+01
27.7137,2.76E-10,-3.34E-18,-1.82E-05,-5.25E-18,0.00E+00,0.00E+00,0.00E+00,5.33E+01,6.74E-18,2.69E+00,6.48E+01,1.08E+04,49,0.00E+00,0.00E+00,0.00E+00,-1.47E+00,-1.76E+03,-2.07E+02,-1.26E+04,-7.01E+01,-9.05E+02,-2.07E+00,-1.40E+01
28.9698,4.88E-07,-1.04E-17,-1.76E-05,-1.84E-17,0.00E+00,0.00E+00,0.00E+00,5.39E+01,2.29E-17,2.74E+00,6.82E+01,1.08E+04,50,0.00E+00,0.00E+00,0.00E+00,-9.89E-01,-1.76E+03,-1.95E+02,-1.29E+04,-7.05E+01,-9.93E+02,-2.38E+00,-1.69E+01
30.3159,5.13E-07,-3.67E-17,-1.69E-05,-6.77E-17,0.00E+00,0.00E+00,0.00E+00,5.46E+01,8.26E-17,2.80E+00,7.20E+01,1.08E+04,51,0.00E+00,0.00E+00,0.00E+00,-6.37E-01,-1.76E+03,-1.85E+02,-1.31E+04,-7.06E+01,-1.09E+03,-2.73E+00,-2.06E+01
31.6798,2.23E-07,-1.27E-16,-1.66E-05,-2.41E-16,0.00E+00,0.00E+00,0.00E+00,5.56E+01,2.87E-16,2.88E+00,7.59E+01,1.08E+04,52,0.00E+00,0.00E+00,0.00E+00,-3.33E-01,-1.76E+03,-1.76E+02,-1.33E+04,-7.05E+01,-1.18E+03,-3.11E+00,-2.49E+01
33.0497,3.29E-08,-4.12E-16,-1.66E-05,-8.06E-16,0.00E+00,0.00E+00,0.00E+00,5.66E+01,9.30E-16,2.97E+00,8.00E+01,1.09E+04,53,0.00E+00,0.00E+00,0.00E+00,1.61E-01,-1.76E+03,-1.68E+02,-1.36E+04,-6.99E+01,-1.28E+03,-3.49E+00,-2.96E+01
34.4407,-1.06E-08,-1.27E-15,-1.66E-05,-2.57E-15,0.00E+00,0.00E+00,0.00E+00,5.76E+01,2.86E-15,3.06E+00,8.42E+01,1.09E+04,54,0.00E+00,0.00E+00,0.00E+00,1.18E+00,-1.76E+03,-1.59E+02,-1.38E+04,-6.89E+01,-1.38E+03,-3.87E+00,-3.50E+01
35.8467,-3.24E-07,-3.64E-15,-1.70E-05,-7.69E-15,0.00E+00,0.00E+00,0.00E+00,5.88E+01,8.27E-15,3.15E+00,8.87E+01,1.09E+04,55,0.00E+00,0.00E+00,0.00E+00,1.93E+00,-1.76E+03,-1.51E+02,-1.40E+04,-6.77E+01,-1.47E+03,-4.25E+00,-4.10E+01
37.2783,-5.99E-07,-9.88E-15,-1.79E-05,-2.18E-14,0.00E+00,0.00E+00,0.00E+00,6.01E+01,2.26E-14,3.26E+00,9.33E+01,1.09E+04,56,0.00E+00,0.00E+00,0.00E+00,2.49E+00,-1.76E+03,-1.43E+02,-1.42E+04,-6.64E+01,-1.57E+03,-4.62E+00,-4.76E+01
38.7351,-3.44E-07,-2.53E-14,-1.84E-05,-5.87E-14,0.00E+00,0.00E+00,0.00E+00,6.15E+01,5.86E-14,3.37E+00,9.83E+01,1.09E+04,57,0.00E+00,0.00E+00,0.00E+00,2.93E+00,-1.75E+03,-1.35E+02,-1.44E+04,-6.50E+01,-1.66E+03,-4.97E+00,-5.49E+01
40.2243,-1.95E-08,-6.13E-14,-1.84E-05,-1.50E-13,0.00E+00,0.00E+00,0.00E+00,6.30E+01,1.44E-13,3.48E+00,1.03E+02,1.09E+04,58,0.00E+00,0.00E+00,0.00E+00,3.53E+00,-1.75E+03,-1.27E+02,-1.46E+04,-6.37E+01,-1.76E+03,-5.30E+00,-6.28E+01
41.7502,-7.02E-09,-1.41E-13,-1.84E-05,-3.65E-13,0.00E+00,0.00E+00,0.00E+00,6.46E+01,3.38E-13,3.61E+00,1.09E+02,1.09E+04,59,0.00E+00,0.00E+00,0.00E+00,4.01E+00,-1.74E+03,-1.20E+02,-1.48E+04,-6.26E+01,-1.85E+03,-5.61E+00,-7.13E+01
43.318,-1.08E-07,-3.08E-13,-1.86E-05,-8.47E-13,0.00E+00,0.00E+00,0.00E+00,6.64E+01,7.56E-13,3.74E+00,1.15E+02,1.09E+04,60,0.00E+00,0.00E+00,0.00E+00,4.44E+00,-1.73E+03,-1.12E+02,-1.50E+04,-6.18E+01,-1.95E+03,-5.88E+00,-8.05E+01
44.9363,1.81E-08,-6.42E-13,-1.86E-05,-1.89E-12,0.00E+00,0.00E+00,0.00E+00,6.83E+01,1.62E-12,3.88E+00,1.21E+02,1.09E+04,61,0.00E+00,0.00E+00,0.00E+00,4.70E+00,-1.73E+03,-1.05E+02,-1.51E+04,-6.14E+01,-2.05E+03,-6.13E+00,-9.05E+01
46.0692,-1.89E-07,-1.13E-12,-1.88E-05,-3.16E-12,0.00E+00,0.00E+00,0.00E+00,7.04E+01,2.68E-12,4.04E+00,1.26E+02,1.09E+04,62,0.00E+00,0.00E+00,0.00E+00,4.70E+00,-1.72E+03,-1.01E+02,-1.52E+04,-6.17E+01,-2.12E+03,-6.33E+00,-9.76E+01
47.5418,-3.15E-07,-1.91E-12,-1.92E-05,-5.98E-12,0.00E+00,0.00E+00,0.00E+00,7.19E+01,4.90E-12,4.12E+00,1.32E+02,1.09E+04,63,0.00E+00,0.00E+00,0.00E+00,4.76E+00,-1.71E+03,-9.46E+01,-1.54E+04,-6.16E+01,-2.21E+03,-6.46E+00,-1.07E+02
48.5727,-4.21E-09,-2.98E-12,-1.93E-05,-9.05E-12,0.00E+00,0.00E+00,0.00E+00,7.39E+01,7.30E-12,4.29E+00,1.36E+02,1.09E+04,64,0.00E+00,0.00E+00,0.00E+00,4.75E+00,-1.71E+03,-9.14E+01,-1.55E+04,-6.17E+01,-2.27E+03,-6.61E+00,-1.14E+02
49.9129,-2.07E-07,-4.52E-12,-1.95E-05,-1.51E-11,0.00E+00,0.00E+00,0.00E+00,7.53E+01,1.19E-11,4.31E+00,1.42E+02,1.09E+04,65,0.00E+00,0.00E+00,0.00E+00,5.07E+00,-1.70E+03,-8.60E+01,-1.56E+04,-6.14E+01,-2.35E+03,-6.70E+00,-1.23E+02
51.253,-6.04E-07,-6.92E-12,-2.03E-05,-2.44E-11,0.00E+00,0.00E+00,0.00E+00,7.71E+01,1.87E-11,4.43E+00,1.48E+02,1.09E+04,66,0.00E+00,0.00E+00,0.00E+00,5.31E+00,-1.69E+03,-8.16E+01,-1.57E+04,-6.12E+01,-2.44E+03,-6.81E+00,-1.32E+02
52.5932,-4.75E-07,-1.03E-11,-2.10E-05,-3.82E-11,0.00E+00,0.00E+00,0.00E+00,7.89E+01,2.87E-11,4.54E+00,1.54E+02,1.09E+04,67,0.00E+00,0.00E+00,0.00E+00,5.42E+00,-1.69E+03,-7.74E+01,-1.58E+04,-6.08E+01,-2.52E+03,-6.91E+00,-1.41E+02
53.9333,-2.69E-07,-1.49E-11,-2.13E-05,-5.81E-11,0.00E+00,0.00E+00,0.00E+00,8.07E+01,4.28E-11,4.65E+00,1.60E+02,1.09E+04,68,0.00E+00,0.00E+00,0.00E+00,5.60E+00,-1.68E+03,-7.36E+01,-1.59E+04,-6.03E+01,-2.60E+03,-7.01E+00,-1.51E+02
54.514,2.54E-07,-1.89E-11,-2.12E-05,-6.91E-11,0.00E+00,0.00E+00,0.00E+00,8.26E+01,5.06E-11,4.90E+00,1.63E+02,1.09E+04,69,0.00E+00,0.00E+00,0.00E+00,5.69E+00,-1.68E+03,-7.18E+01,-1.59E+04,-6.02E+01,-2.63E+03,-7.03E+00,-1.55E+02
55.269,6.74E-07,-2.24E-11,-2.07E-05,-8.60E-11,0.00E+00,0.00E+00,0.00E+00,8.37E+01,6.25E-11,4.86E+00,1.67E+02,1.09E+04,70,0.00E+00,0.00E+00,0.00E+00,5.72E+00,-1.67E+03,-7.03E+01,-1.60E+04,-5.98E+01,-2.68E+03,-7.13E+00,-1.60E+02
56.2504,-6.70E-08,-2.76E-11,-2.07E-05,-1.13E-10,0.00E+00,0.00E+00,0.00E+00,8.50E+01,8.11E-11,4.92E+00,1.72E+02,1.09E+04,71,0.00E+00,0.00E+00,0.00E+00,5.81E+00,-1.67E+03,-6.81E+01,-1.61E+04,-5.93E+01,-2.74E+03,-7.17E+00,-1.67E+02
57.5263,-5.11E-07,-3.57E-11,-2.14E-05,-1.59E-10,0.00E+00,0.00E+00,0.00E+00,8.64E+01,1.12E-10,4.99E+00,1.78E+02,1.09E+04,72,0.00E+00,0.00E+00,0.00E+00,5.85E+00,-1.66E+03,-6.53E+01,-1.61E+04,-5.84E+01,-2.81E+03,-7.31E+00,-1.77E+02
59.1849,-1.23E-07,-4.91E-11,-2.16E-05,-2.40E-10,0.00E+00,0.00E+00,0.00E+00,8.84E+01,1.66E-10,5.09E+00,1.86E+02,1.10E+04,73,0.00E+00,0.00E+00,0.00E+00,5.85E+00,-1.65E+03,-6.28E+01,-1.62E+04,-5.72E+01,-2.91E+03,-7.48E+00,-1.89E+02
60.8435,4.71E-08,-6.88E-11,-2.15E-05,-3.54E-10,0.00E+00,0.00E+00,0.00E+00,9.08E+01,2.41E-10,5.18E+00,1.95E+02,1.10E+04,74,0.00E+00,0.00E+00,0.00E+00,5.84E+00,-1.64E+03,-6.05E+01,-1.63E+04,-5.62E+01,-3.00E+03,-7.74E+00,-2.02E+02
62.5022,3.42E-07,-9.51E-11,-2.10E-05,-5.12E-10,0.00E+00,0.00E+00,0.00E+00,9.33E+01,3.44E-10,5.21E+00,2.04E+02,1.10E+04,75,0.00E+00,0.00E+00,0.00E+00,5.93E+00,-1.63E+03,-5.84E+01,-1.64E+04,-5.51E+01,-3.09E+03,-8.01E+00,-2.15E+02
63.2209,4.94E-07,-1.18E-10,-2.06E-05,-5.97E-10,0.00E+00,0.00E+00,0.00E+00,9.59E+01,4.00E-10,5.59E+00,2.08E+02,1.10E+04,76,0.00E+00,0.00E+00,0.00E+00,5.98E+00,-1.62E+03,-5.76E+01,-1.65E+04,-5.46E+01,-3.13E+03,-8.13E+00,-2.21E+02
