Time,cvTop,cvBot,Sum(cvTop),Sum(cvBot),cvCh0,cvCh1,cTop,cRoot,cBot,cvRoot,Sum(cvRoot),Sum(cvNEql),TLevel,cGWL,cRunOff,Sum(cRunOff),"(cv(i),","Sum(cv(i)),","i=1,NObs)",,,,,
5.8907,-1.68E-08,0.00E+00,-2.40E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.29E+02,0.00E+00,1.22E+02,7.60E+02,1.04E+04,15,0.00E+00,0.00E+00,0.00E+00,-6.74E+01,-1.42E+03,-7.24E+02,-2.52E+03,-9.49E-01,-1.41E+00,-4.93E-05,-6.04E-05
6.9531,-2.84E-08,0.00E+00,-5.41E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.43E+02,0.00E+00,1.21E+02,8.89E+02,1.04E+04,16,0.00E+00,0.00E+00,0.00E+00,-5.31E+01,-1.48E+03,-7.38E+02,-3.31E+03,-2.22E+00,-3.77E+00,-2.32E-04,-3.07E-04
7.3073,-3.27E-08,0.00E+00,-6.57E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.57E+02,0.00E+00,1.21E+02,9.32E+02,1.03E+04,17,0.00E+00,0.00E+00,0.00E+00,-4.98E+01,-1.49E+03,-7.34E+02,-3.57E+03,-2.84E+00,-4.77E+00,-3.53E-04,-4.32E-04
7.7679,-2.87E-08,0.00E+00,-7.89E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.63E+02,0.00E+00,1.21E+02,9.88E+02,1.03E+04,18,0.00E+00,0.00E+00,0.00E+00,-4.62E+01,-1.51E+03,-7.25E+02,-3.90E+03,-3.81E+00,-6.53E+00,-5.98E-04,-7.07E-04
8.3666,-1.86E-08,0.00E+00,-9.00E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.72E+02,0.00E+00,1.21E+02,1.06E+03,1.02E+04,19,0.00E+00,0.00E+00,0.00E+00,-4.17E+01,-1.54E+03,-7.03E+02,-4.32E+03,-5.33E+00,-9.72E+00,-1.14E-03,-1.39E-03
9.1449,-1.15E-08,-1.46E-30,-9.89E-08,-1.13E-30,0.00E+00,0.00E+00,0.00E+00,7.79E+02,3.15E-30,1.21E+02,1.15E+03,1.03E+04,20,0.00E+00,0.00E+00,0.00E+00,-3.61E+01,-1.57E+03,-6.58E+02,-4.84E+03,-7.68E+00,-1.57E+01,-2.48E-03,-3.32E-03
9.4822,-1.63E-08,-4.46E-30,-1.04E-07,-2.64E-30,0.00E+00,0.00E+00,0.00E+00,7.88E+02,6.50E-30,1.21E+02,1.19E+03,1.02E+04,21,0.00E+00,0.00E+00,0.00E+00,-3.38E+01,-1.58E+03,-6.34E+02,-5.05E+03,-8.82E+00,-1.87E+01,-3.41E-03,-4.47E-03
9.9206,-3.71E-08,-1.04E-29,-1.21E-07,-7.21E-30,0.00E+00,0.00E+00,0.00E+00,7.92E+02,1.61E-29,1.21E+02,1.25E+03,1.02E+04,22,0.00E+00,0.00E+00,0.00E+00,-3.13E+01,-1.59E+03,-6.10E+02,-5.32E+03,-1.04E+01,-2.32E+01,-5.04E-03,-6.69E-03
10.4906,-1.01E-07,-3.13E-29,-1.78E-07,-2.50E-29,0.00E+00,0.00E+00,0.00E+00,7.98E+02,5.17E-29,1.21E+02,1.32E+03,1.02E+04,23,0.00E+00,0.00E+00,0.00E+00,-2.83E+01,-1.61E+03,-5.77E+02,-5.65E+03,-1.25E+01,-3.04E+01,-8.14E-03,-1.13E-02
11.2316,-2.62E-07,-1.38E-28,-3.72E-07,-1.27E-28,0.00E+00,0.00E+00,0.00E+00,8.04E+02,2.48E-28,1.21E+02,1.41E+03,1.02E+04,24,0.00E+00,0.00E+00,0.00E+00,-2.46E+01,-1.63E+03,-5.36E+02,-6.04E+03,-1.53E+01,-4.17E+01,-1.43E-02,-2.20E-02
11.5527,-4.46E-07,-3.22E-28,-5.15E-07,-2.31E-28,0.00E+00,0.00E+00,0.00E+00,8.11E+02,4.54E-28,1.20E+02,1.44E+03,1.02E+04,25,0.00E+00,0.00E+00,0.00E+00,-2.29E+01,-1.63E+03,-5.16E+02,-6.21E+03,-1.65E+01,-4.70E+01,-1.80E-02,-2.77E-02
11.9701,-5.93E-07,-6.65E-28,-7.63E-07,-5.08E-28,0.00E+00,0.00E+00,0.00E+00,8.15E+02,9.97E-28,1.20E+02,1.49E+03,1.01E+04,26,0.00E+00,0.00E+00,0.00E+00,-2.12E+01,-1.64E+03,-5.02E+02,-6.42E+03,-1.80E+01,-5.46E+01,-2.37E-02,-3.76E-02
12.5127,-7.76E-07,-1.73E-27,-1.18E-06,-1.45E-27,0.00E+00,0.00E+00,0.00E+00,8.20E+02,2.79E-27,1.20E+02,1.56E+03,1.01E+04,27,0.00E+00,0.00E+00,0.00E+00,-1.91E+01,-1.65E+03,-4.86E+02,-6.68E+03,-1.99E+01,-6.54E+01,-3.32E-02,-5.57E-02
13.2182,-1.01E-06,-6.20E-27,-1.90E-06,-5.82E-27,0.00E+00,0.00E+00,0.00E+00,8.25E+02,1.09E-26,1.20E+02,1.64E+03,1.01E+04,28,0.00E+00,0.00E+00,0.00E+00,-1.69E+01,-1.67E+03,-4.68E+02,-7.01E+03,-2.22E+01,-8.10E+01,-4.94E-02,-9.05E-02
14.1352,-1.33E-06,-3.49E-26,-3.12E-06,-3.78E-26,0.00E+00,0.00E+00,0.00E+00,8.30E+02,6.68E-26,1.20E+02,1.76E+03,1.01E+04,29,0.00E+00,0.00E+00,0.00E+00,-1.46E+01,-1.68E+03,-4.41E+02,-7.42E+03,-2.46E+01,-1.04E+02,-7.70E-02,-1.61E-01
14.4999,-1.67E-06,-8.54E-26,-3.73E-06,-6.90E-26,0.00E+00,0.00E+00,0.00E+00,8.38E+02,1.24E-25,1.20E+02,1.80E+03,1.01E+04,30,0.00E+00,0.00E+00,0.00E+00,-1.40E+01,-1.68E+03,-4.31E+02,-7.58E+03,-2.54E+01,-1.13E+02,-9.04E-02,-1.94E-01
14.974,-1.98E-06,-1.77E-25,-4.67E-06,-1.53E-25,0.00E+00,0.00E+00,0.00E+00,8.42E+02,2.74E-25,1.20E+02,1.86E+03,1.00E+04,31,0.00E+00,0.00E+00,0.00E+00,-1.33E+01,-1.69E+03,-4.19E+02,-7.77E+03,-2.65E+01,-1.25E+02,-1.10E-01,-2.46E-01
15.5904,-2.60E-06,-4.57E-25,-6.27E-06,-4.35E-25,0.00E+00,0.00E+00,0.00E+00,8.47E+02,7.62E-25,1.20E+02,1.93E+03,1.00E+04,32,0.00E+00,0.00E+00,0.00E+00,-1.24E+01,-1.70E+03,-4.02E+02,-8.02E+03,-2.78E+01,-1.43E+02,-1.39E-01,-3.32E-01
15.8575,-3.36E-06,-8.44E-25,-7.17E-06,-6.60E-25,0.00E+00,0.00E+00,0.00E+00,8.52E+02,1.16E-24,1.20E+02,1.96E+03,1.00E+04,33,0.00E+00,0.00E+00,0.00E+00,-1.20E+01,-1.70E+03,-3.93E+02,-8.13E+03,-2.81E+01,-1.50E+02,-1.52E-01,-3.72E-01
16.2047,-4.12E-06,-1.37E-24,-8.60E-06,-1.14E-24,0.00E+00,0.00E+00,0.00E+00,8.55E+02,1.99E-24,1.20E+02,2.00E+03,1.00E+04,34,0.00E+00,0.00E+00,0.00E+00,-1.15E+01,-1.71E+03,-3.82E+02,-8.26E+03,-2.87E+01,-1.60E+02,-1.70E-01,-4.32E-01
16.656,-5.42E-06,-2.57E-24,-1.10E-05,-2.30E-24,0.00E+00,0.00E+00,0.00E+00,8.58E+02,3.96E-24,1.20E+02,2.06E+03,1.00E+04,35,0.00E+00,0.00E+00,0.00E+00,-1.09E+01,-1.71E+03,-3.69E+02,-8.43E+03,-2.95E+01,-1.73E+02,-1.95E-01,-5.20E-01
17.2428,-7.85E-06,-5.80E-24,-1.56E-05,-5.70E-24,0.00E+00,0.00E+00,0.00E+00,8.62E+02,9.58E-24,1.20E+02,2.13E+03,9.98E+03,36,0.00E+00,0.00E+00,0.00E+00,-1.01E+01,-1.72E+03,-3.52E+02,-8.63E+03,-3.05E+01,-1.91E+02,-2.30E-01,-6.55E-01
18.0056,-1.27E-05,-1.66E-23,-2.53E-05,-1.83E-23,0.00E+00,0.00E+00,0.00E+00,8.66E+02,2.97E-23,1.20E+02,2.22E+03,9.98E+03,37,0.00E+00,0.00E+00,0.00E+00,-9.10E+00,-1.72E+03,-3.28E+02,-8.88E+03,-3.19E+01,-2.16E+02,-2.77E-01,-8.66E-01
18.3362,-1.89E-05,-3.21E-23,-3.16E-05,-2.89E-23,0.00E+00,0.00E+00,0.00E+00,8.71E+02,4.70E-23,1.20E+02,2.26E+03,9.96E+03,38,0.00E+00,0.00E+00,0.00E+00,-8.67E+00,-1.73E+03,-3.17E+02,-8.99E+03,-3.25E+01,-2.26E+02,-2.97E-01,-9.65E-01
18.7659,-2.46E-05,-5.43E-23,-4.21E-05,-5.23E-23,0.00E+00,0.00E+00,0.00E+00,8.74E+02,8.41E-23,1.20E+02,2.31E+03,9.93E+03,39,0.00E+00,0.00E+00,0.00E+00,-8.18E+00,-1.73E+03,-3.05E+02,-9.12E+03,-3.36E+01,-2.41E+02,-3.26E-01,-1.10E+00
19.3245,-3.37E-05,-1.07E-22,-6.10E-05,-1.12E-22,0.00E+00,0.00E+00,0.00E+00,8.78E+02,1.77E-22,1.20E+02,2.38E+03,9.92E+03,40,0.00E+00,0.00E+00,0.00E+00,-7.54E+00,-1.73E+03,-2.89E+02,-9.28E+03,-3.49E+01,-2.60E+02,-3.63E-01,-1.31E+00
19.5666,-3.95E-05,-1.70E-22,-7.05E-05,-1.53E-22,0.00E+00,0.00E+00,0.00E+00,8.82E+02,2.41E-22,1.20E+02,2.41E+03,9.90E+03,41,0.00E+00,0.00E+00,0.00E+00,-7.27E+00,-1.74E+03,-2.83E+02,-9.35E+03,-3.55E+01,-2.69E+02,-3.80E-01,-1.40E+00
19.8086,-3.60E-05,-2.30E-22,-7.93E-05,-2.09E-22,0.00E+00,0.00E+00,0.00E+00,8.84E+02,3.27E-22,1.20E+02,2.44E+03,9.89E+03,42,0.00E+00,0.00E+00,0.00E+00,-6.98E+00,-1.74E+03,-2.75E+02,-9.41E+03,-3.60E+01,-2.78E+02,-3.95E-01,-1.50E+00
20.1233,-3.37E-05,-3.25E-22,-8.99E-05,-3.11E-22,0.00E+00,0.00E+00,0.00E+00,8.86E+02,4.84E-22,1.21E+02,2.48E+03,9.89E+03,43,0.00E+00,0.00E+00,0.00E+00,-6.63E+00,-1.74E+03,-2.66E+02,-9.50E+03,-3.67E+01,-2.89E+02,-4.15E-01,-1.63E+00
20.5324,-3.45E-05,-5.10E-22,-1.04E-04,-5.19E-22,0.00E+00,0.00E+00,0.00E+00,8.88E+02,7.99E-22,1.21E+02,2.52E+03,9.88E+03,44,0.00E+00,0.00E+00,0.00E+00,-6.12E+00,-1.74E+03,-2.55E+02,-9.60E+03,-3.75E+01,-3.04E+02,-4.42E-01,-1.81E+00
21.0643,-3.51E-05,-9.09E-22,-1.23E-04,-1.00E-21,0.00E+00,0.00E+00,0.00E+00,8.91E+02,1.52E-21,1.21E+02,2.59E+03,9.86E+03,45,0.00E+00,0.00E+00,0.00E+00,-5.60E+00,-1.74E+03,-2.42E+02,-9.73E+03,-3.85E+01,-3.25E+02,-4.79E-01,-2.06E+00
21.7556,-3.41E-05,-1.91E-21,-1.46E-04,-2.33E-21,0.00E+00,0.00E+00,0.00E+00,8.94E+02,3.43E-21,1.21E+02,2.67E+03,9.85E+03,46,0.00E+00,0.00E+00,0.00E+00,-4.97E+00,-1.75E+03,-2.26E+02,-9.89E+03,-3.97E+01,-3.52E+02,-5.28E-01,-2.43E+00
22.6544,-3.17E-05,-4.99E-21,-1.75E-04,-6.81E-21,0.00E+00,0.00E+00,0.00E+00,8.97E+02,9.73E-21,1.20E+02,2.78E+03,9.84E+03,47,0.00E+00,0.00E+00,0.00E+00,-4.30E+00,-1.75E+03,-2.07E+02,-1.01E+04,-4.08E+01,-3.89E+02,-5.93E-01,-2.96E+00
23.8229,-3.13E-05,-1.74E-20,-2.11E-04,-2.71E-20,0.00E+00,0.00E+00,0.00E+00,9.02E+02,3.72E-20,1.20E+02,2.92E+03,9.83E+03,48,0.00E+00,0.00E+00,0.00E+00,-3.68E+00,-1.76E+03,-1.88E+02,-1.03E+04,-4.17E+01,-4.38E+02,-6.89E-01,-3.76E+00
25.1166,-3.08E-05,-7.16E-20,-2.51E-04,-1.20E-19,0.00E+00,0.00E+00,0.00E+00,9.07E+02,1.59E-19,1.20E+02,3.08E+03,9.80E+03,49,0.00E+00,0.00E+00,0.00E+00,-3.22E+00,-1.76E+03,-1.75E+02,-1.05E+04,-4.24E+01,-4.93E+02,-8.08E-01,-4.81E+00
26.4264,-2.61E-05,-2.89E-19,-2.85E-04,-4.98E-19,0.00E+00,0.00E+00,0.00E+00,9.13E+02,6.51E-19,1.20E+02,3.23E+03,9.75E+03,50,0.00E+00,0.00E+00,0.00E+00,-2.81E+00,-1.76E+03,-1.63E+02,-1.07E+04,-4.26E+01,-5.48E+02,-9.53E-01,-6.06E+00
27.7655,-2.13E-05,-1.15E-18,-3.14E-04,-2.04E-18,0.00E+00,0.00E+00,0.00E+00,9.18E+02,2.62E-18,1.20E+02,3.40E+03,9.71E+03,51,0.00E+00,0.00E+00,0.00E+00,-2.43E+00,-1.77E+03,-1.52E+02,-1.09E+04,-4.24E+01,-6.05E+02,-1.11E+00,-7.55E+00
29.1112,-1.89E-05,-4.40E-18,-3.39E-04,-7.96E-18,0.00E+00,0.00E+00,0.00E+00,9.23E+02,1.00E-17,1.20E+02,3.56E+03,9.66E+03,52,0.00E+00,0.00E+00,0.00E+00,-2.04E+00,-1.77E+03,-1.40E+02,-1.11E+04,-4.18E+01,-6.61E+02,-1.28E+00,-9.28E+00
30.4726,-1.50E-05,-1.60E-17,-3.60E-04,-2.97E-17,0.00E+00,0.00E+00,0.00E+00,9.28E+02,3.64E-17,1.20E+02,3.72E+03,9.62E+03,53,0.00E+00,0.00E+00,0.00E+00,-1.68E+00,-1.77E+03,-1.29E+02,-1.13E+04,-4.08E+01,-7.17E+02,-1.46E+00,-1.13E+01
31.8447,-1.03E-05,-5.46E-17,-3.74E-04,-1.05E-16,0.00E+00,0.00E+00,0.00E+00,9.33E+02,1.24E-16,1.20E+02,3.89E+03,9.57E+03,54,0.00E+00,0.00E+00,0.00E+00,-1.25E+00,-1.77E+03,-1.18E+02,-1.15E+04,-3.97E+01,-7.71E+02,-1.63E+00,-1.35E+01
33.233,-7.78E-06,-1.74E-16,-3.85E-04,-3.47E-16,0.00E+00,0.00E+00,0.00E+00,9.37E+02,3.99E-16,1.20E+02,4.05E+03,9.52E+03,55,0.00E+00,0.00E+00,0.00E+00,-9.00E-01,-1.78E+03,-1.07E+02,-1.16E+04,-3.84E+01,-8.25E+02,-1.80E+00,-1.60E+01
34.6416,-6.06E-06,-5.24E-16,-3.93E-04,-1.09E-15,0.00E+00,0.00E+00,0.00E+00,9.42E+02,1.20E-15,1.20E+02,4.22E+03,9.47E+03,56,0.00E+00,0.00E+00,0.00E+00,-6.15E-01,-1.78E+03,-9.62E+01,-1.17E+04,-3.72E+01,-8.77E+02,-1.97E+00,-1.88E+01
36.0714,-4.20E-06,-1.48E-15,-3.99E-04,-3.19E-15,0.00E+00,0.00E+00,0.00E+00,9.46E+02,3.42E-15,1.20E+02,4.39E+03,9.42E+03,57,0.00E+00,0.00E+00,0.00E+00,-4.39E-01,-1.78E+03,-8.61E+01,-1.19E+04,-3.61E+01,-9.29E+02,-2.12E+00,-2.18E+01
37.5306,-3.36E-06,-3.92E-15,-4.04E-04,-8.91E-15,0.00E+00,0.00E+00,0.00E+00,9.50E+02,9.17E-15,1.20E+02,4.57E+03,9.37E+03,58,0.00E+00,0.00E+00,0.00E+00,-3.26E-01,-1.78E+03,-7.64E+01,-1.20E+04,-3.53E+01,-9.80E+02,-2.25E+00,-2.51E+01
39.0195,-2.55E-06,-9.79E-15,-4.08E-04,-2.35E-14,0.00E+00,0.00E+00,0.00E+00,9.54E+02,2.33E-14,1.21E+02,4.75E+03,9.32E+03,59,0.00E+00,0.00E+00,0.00E+00,-2.36E-01,-1.78E+03,-6.72E+01,-1.21E+04,-3.49E+01,-1.03E+03,-2.38E+00,-2.86E+01
40.5083,-1.95E-06,-2.28E-14,-4.11E-04,-5.74E-14,0.00E+00,0.00E+00,0.00E+00,9.57E+02,5.49E-14,1.21E+02,4.93E+03,9.27E+03,60,0.00E+00,0.00E+00,0.00E+00,-1.27E-01,-1.78E+03,-6.02E+01,-1.22E+04,-3.45E+01,-1.08E+03,-2.48E+00,-3.23E+01
41.9972,-1.67E-06,-4.96E-14,-4.13E-04,-1.31E-13,0.00E+00,0.00E+00,0.00E+00,9.61E+02,1.21E-13,1.21E+02,5.11E+03,9.21E+03,61,0.00E+00,0.00E+00,0.00E+00,-4.18E-02,-1.78E+03,-5.50E+01,-1.23E+04,-3.40E+01,-1.13E+03,-2.56E+00,-3.61E+01
43.6122,-1.77E-06,-1.05E-13,-4.16E-04,-3.01E-13,0.00E+00,0.00E+00,0.00E+00,9.64E+02,2.67E-13,1.21E+02,5.30E+03,9.16E+03,62,0.00E+00,0.00E+00,0.00E+00,4.30E-01,-1.78E+03,-5.03E+01,-1.23E+04,-3.32E+01,-1.19E+03,-2.63E+00,-4.04E+01
45.2862,-1.95E-06,-2.14E-13,-4.19E-04,-6.59E-13,0.00E+00,0.00E+00,0.00E+00,9.68E+02,5.64E-13,1.21E+02,5.51E+03,9.10E+03,63,0.00E+00,0.00E+00,0.00E+00,7.97E-01,-1.78E+03,-4.62E+01,-1.24E+04,-3.24E+01,-1.24E+03,-2.69E+00,-4.49E+01
47.0251,-1.21E-06,-4.20E-13,-4.21E-04,-1.39E-12,0.00E+00,0.00E+00,0.00E+00,9.71E+02,1.15E-12,1.21E+02,5.72E+03,9.04E+03,64,0.00E+00,0.00E+00,0.00E+00,1.13E+00,-1.77E+03,-4.19E+01,-1.25E+04,-3.13E+01,-1.30E+03,-2.74E+00,-4.97E+01
48.764,-5.16E-07,-7.79E-13,-4.22E-04,-2.74E-12,0.00E+00,0.00E+00,0.00E+00,9.75E+02,2.20E-12,1.21E+02,5.93E+03,8.98E+03,65,0.00E+00,0.00E+00,0.00E+00,1.22E+00,-1.77E+03,-3.79E+01,-1.25E+04,-3.02E+01,-1.35E+03,-2.79E+00,-5.45E+01
49.9812,-1.27E-06,-1.25E-12,-4.24E-04,-4.26E-12,0.00E+00,0.00E+00,0.00E+00,9.78E+02,3.36E-12,1.21E+02,6.07E+03,8.90E+03,66,0.00E+00,0.00E+00,0.00E+00,1.21E+00,-1.77E+03,-3.57E+01,-1.26E+04,-2.96E+01,-1.39E+03,-2.85E+00,-5.80E+01
51.5636,-1.00E-06,-1.92E-12,-4.25E-04,-7.30E-12,0.00E+00,0.00E+00,0.00E+00,9.80E+02,5.60E-12,1.21E+02,6.27E+03,8.87E+03,67,0.00E+00,0.00E+00,0.00E+00,1.21E+00,-1.77E+03,-3.18E+01,-1.26E+04,-2.83E+01,-1.43E+03,-2.88E+00,-6.26E+01
53.1459,1.81E-08,-2.98E-12,-4.25E-04,-1.20E-11,0.00E+00,0.00E+00,0.00E+00,9.82E+02,9.01E-12,1.22E+02,6.46E+03,8.81E+03,68,0.00E+00,0.00E+00,0.00E+00,1.26E+00,-1.77E+03,-2.85E+01,-1.27E+04,-2.71E+01,-1.47E+03,-2.96E+00,-6.72E+01
54.2536,-8.71E-07,-4.20E-12,-4.26E-04,-1.67E-11,0.00E+00,0.00E+00,0.00E+00,9.85E+02,1.24E-11,1.22E+02,6.59E+03,8.74E+03,69,0.00E+00,0.00E+00,0.00E+00,1.35E+00,-1.76E+03,-2.66E+01,-1.27E+04,-2.65E+01,-1.50E+03,-3.04E+00,-7.06E+01
55.3612,-1.07E-06,-5.54E-12,-4.28E-04,-2.28E-11,0.00E+00,0.00E+00,0.00E+00,9.87E+02,1.67E-11,1.22E+02,6.73E+03,8.70E+03,70,0.00E+00,0.00E+00,0.00E+00,1.41E+00,-1.76E+03,-2.42E+01,-1.27E+04,-2.56E+01,-1.53E+03,-3.11E+00,-7.41E+01
56.8012,-1.91E-07,-7.46E-12,-4.28E-04,-3.35E-11,0.00E+00,0.00E+00,0.00E+00,9.88E+02,2.41E-11,1.22E+02,6.90E+03,8.66E+03,71,0.00E+00,0.00E+00,0.00E+00,1.45E+00,-1.76E+03,-2.10E+01,-1.28E+04,-2.43E+01,-1.57E+03,-3.18E+00,-7.86E+01
58.6731,-6.93E-07,-1.08E-11,-4.29E-04,-5.37E-11,0.00E+00,0.00E+00,0.00E+00,9.90E+02,3.78E-11,1.22E+02,7.13E+03,8.62E+03,72,0.00E+00,0.00E+00,0.00E+00,1.51E+00,-1.76E+03,-1.68E+01,-1.28E+04,-2.27E+01,-1.61E+03,-3.26E+00,-8.47E+01
59.2971,-1.77E-06,-1.37E-11,-4.30E-04,-6.22E-11,0.00E+00,0.00E+00,0.00E+00,9.93E+02,4.36E-11,1.22E+02,7.21E+03,8.57E+03,73,0.00E+00,0.00E+00,0.00E+00,1.52E+00,-1.76E+03,-1.57E+01,-1.28E+04,-2.22E+01,-1.62E+03,-3.29E+00,-8.68E+01
60.1083,-1.01E-06,-1.58E-11,-4.31E-04,-7.50E-11,0.00E+00,0.00E+00,0.00E+00,9.96E+02,5.23E-11,1.23E+02,7.31E+03,8.50E+03,74,0.00E+00,0.00E+00,0.00E+00,1.45E+00,-1.76E+03,-1.46E+01,-1.28E+04,-2.17E+01,-1.64E+03,-3.33E+00,-8.95E+01
61.1628,-9.53E-07,-1.90E-11,-4.32E-04,-9.51E-11,0.00E+00,0.00E+00,0.00E+00,9.99E+02,6.58E-11,1.23E+02,7.44E+03,8.49E+03,75,0.00E+00,0.00E+00,0.00E+00,1.34E+00,-1.75E+03,-1.30E+01,-1.28E+04,-2.08E+01,-1.66E+03,-3.37E+00,-9.30E+01
62.5337,-1.40E-06,-2.40E-11,-4.34E-04,-1.28E-10,0.00E+00,0.00E+00,0.00E+00,9.99E+02,8.76E-11,1.23E+02,7.61E+03,8.45E+03,76,0.00E+00,0.00E+00,0.00E+00,1.36E+00,-1.75E+03,-1.11E+01,-1.29E+04,-1.98E+01,-1.69E+03,-3.40E+00,-9.77E+01
