Time,cvTop,cvBot,Sum(cvTop),Sum(cvBot),cvCh0,cvCh1,cTop,cRoot,cBot,cvRoot,Sum(cvRoot),Sum(cvNEql),TLevel,cGWL,cRunOff,Sum(cRunOff),"(cv(i),","Sum(cv(i)),","i=1,NObs)",,,,,
2.181,4.10E-11,0.00E+00,-1.38E-11,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.82E+01,0.00E+00,2.22E+00,3.51E+00,1.05E+04,11,0.00E+00,0.00E+00,0.00E+00,-1.97E+02,-1.09E+03,-2.56E+02,-2.20E+02,-1.49E-04,-8.15E-05,-6.38E-12,-3.39E-12
2.8703,6.24E-09,0.00E+00,4.29E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E+01,0.00E+00,2.34E+00,5.12E+00,1.06E+04,12,0.00E+00,0.00E+00,0.00E+00,-1.46E+02,-1.19E+03,-3.85E+02,-4.86E+02,-2.13E-03,-1.55E-03,-7.44E-10,-5.16E-10
3.7663,5.78E-09,0.00E+00,9.47E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.94E+01,0.00E+00,2.42E+00,7.29E+00,1.09E+04,13,0.00E+00,0.00E+00,0.00E+00,-1.02E+02,-1.28E+03,-5.05E+02,-9.38E+02,-1.96E-02,-1.91E-02,-4.12E-08,-3.74E-08
4.3936,-1.40E-08,0.00E+00,7.17E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.90E+01,0.00E+00,2.47E+00,8.84E+00,1.10E+04,14,0.00E+00,0.00E+00,0.00E+00,-7.98E+01,-1.33E+03,-5.64E+02,-1.29E+03,-5.45E-02,-5.33E-02,-1.92E-07,-1.58E-07
5.209,-4.58E-08,0.00E+00,-3.66E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.84E+01,0.00E+00,2.48E+00,1.09E+01,1.12E+04,15,0.00E+00,0.00E+00,0.00E+00,-6.15E+01,-1.38E+03,-5.99E+02,-1.78E+03,-1.60E-01,-1.84E-01,-1.16E-06,-1.10E-06
5.7798,-7.30E-08,0.00E+00,-7.83E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.77E+01,0.00E+00,2.49E+00,1.23E+01,1.14E+04,16,0.00E+00,0.00E+00,0.00E+00,-5.34E+01,-1.41E+03,-5.99E+02,-2.12E+03,-2.92E-01,-3.50E-01,-3.16E-06,-2.90E-06
6.5219,-7.68E-08,0.00E+00,-1.35E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.74E+01,0.00E+00,2.49E+00,1.41E+01,1.16E+04,17,0.00E+00,0.00E+00,0.00E+00,-4.42E+01,-1.44E+03,-5.78E+02,-2.55E+03,-5.83E-01,-7.83E-01,-1.01E-05,-1.04E-05
7.2639,-6.93E-08,0.00E+00,-1.87E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,0.00E+00,2.50E+00,1.60E+01,1.17E+04,18,0.00E+00,0.00E+00,0.00E+00,-3.65E+01,-1.47E+03,-5.42E+02,-2.95E+03,-1.03E+00,-1.55E+00,-2.75E-05,-3.09E-05
8.006,-7.99E-09,0.00E+00,-1.93E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.69E+01,0.00E+00,2.50E+00,1.78E+01,1.19E+04,19,0.00E+00,0.00E+00,0.00E+00,-3.00E+01,-1.49E+03,-4.99E+02,-3.32E+03,-1.64E+00,-2.76E+00,-6.95E-05,-8.25E-05
8.5254,2.73E-08,0.00E+00,-1.79E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.68E+01,0.00E+00,2.51E+00,1.91E+01,1.19E+04,20,0.00E+00,0.00E+00,0.00E+00,-2.58E+01,-1.51E+03,-4.70E+02,-3.57E+03,-2.13E+00,-3.87E+00,-1.27E-04,-1.48E-04
9.2007,8.81E-08,0.00E+00,-1.19E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E+01,0.00E+00,2.51E+00,2.08E+01,1.21E+04,21,0.00E+00,0.00E+00,0.00E+00,-2.16E+01,-1.52E+03,-4.38E+02,-3.86E+03,-2.84E+00,-5.79E+00,-2.60E-04,-3.24E-04
9.4933,8.27E-08,0.00E+00,-9.48E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.65E+01,0.00E+00,2.51E+00,2.16E+01,1.21E+04,22,0.00E+00,0.00E+00,0.00E+00,-2.00E+01,-1.53E+03,-4.24E+02,-3.99E+03,-3.15E+00,-6.71E+00,-3.46E-04,-4.25E-04
9.8737,-5.42E-08,0.00E+00,-1.15E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.65E+01,0.00E+00,2.51E+00,2.25E+01,1.22E+04,23,0.00E+00,0.00E+00,0.00E+00,-1.84E+01,-1.53E+03,-4.15E+02,-4.15E+03,-3.56E+00,-8.06E+00,-4.91E-04,-6.12E-04
10.3682,-1.47E-07,0.00E+00,-1.88E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.65E+01,0.00E+00,2.51E+00,2.38E+01,1.23E+04,24,0.00E+00,0.00E+00,0.00E+00,-1.68E+01,-1.54E+03,-4.05E+02,-4.35E+03,-4.07E+00,-1.01E+01,-7.52E-04,-9.84E-04
11.0111,-1.27E-07,0.00E+00,-2.70E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.65E+01,0.00E+00,2.52E+00,2.54E+01,1.24E+04,25,0.00E+00,0.00E+00,0.00E+00,-1.49E+01,-1.55E+03,-3.91E+02,-4.60E+03,-4.69E+00,-1.31E+01,-1.24E-03,-1.78E-03
11.8468,-1.36E-07,0.00E+00,-3.84E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.65E+01,0.00E+00,2.52E+00,2.75E+01,1.25E+04,26,0.00E+00,0.00E+00,0.00E+00,-1.28E+01,-1.56E+03,-3.70E+02,-4.91E+03,-5.43E+00,-1.76E+01,-2.17E-03,-3.60E-03
12.8529,-1.46E-07,0.00E+00,-5.31E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E+01,0.00E+00,2.53E+00,3.00E+01,1.26E+04,27,0.00E+00,0.00E+00,0.00E+00,-1.04E+01,-1.57E+03,-3.43E+02,-5.25E+03,-6.27E+00,-2.39E+01,-3.80E-03,-7.42E-03
13.8854,-1.75E-07,-1.76E-30,-7.12E-07,-1.82E-30,0.00E+00,0.00E+00,0.00E+00,5.68E+01,3.81E-30,2.54E+00,3.27E+01,1.28E+04,28,0.00E+00,0.00E+00,0.00E+00,-8.42E+00,-1.58E+03,-3.15E+02,-5.58E+03,-7.12E+00,-3.13E+01,-6.06E-03,-1.37E-02
14.2412,-2.51E-07,-5.09E-30,-8.01E-07,-3.63E-30,0.00E+00,0.00E+00,0.00E+00,5.70E+01,7.29E-30,2.55E+00,3.36E+01,1.28E+04,29,0.00E+00,0.00E+00,0.00E+00,-7.63E+00,-1.58E+03,-3.05E+02,-5.69E+03,-7.33E+00,-3.39E+01,-6.95E-03,-1.61E-02
14.7037,-2.57E-07,-1.06E-29,-9.20E-07,-8.54E-30,0.00E+00,0.00E+00,0.00E+00,5.71E+01,1.62E-29,2.56E+00,3.48E+01,1.29E+04,30,0.00E+00,0.00E+00,0.00E+00,-6.70E+00,-1.59E+03,-2.93E+02,-5.82E+03,-7.81E+00,-3.75E+01,-8.24E-03,-2.00E-02
15.305,-2.72E-07,-2.64E-29,-1.08E-06,-2.44E-29,0.00E+00,0.00E+00,0.00E+00,5.72E+01,4.37E-29,2.56E+00,3.63E+01,1.29E+04,31,0.00E+00,0.00E+00,0.00E+00,-5.71E+00,-1.59E+03,-2.76E+02,-5.99E+03,-8.44E+00,-4.26E+01,-9.99E-03,-2.60E-02
16.0867,-7.19E-08,-8.27E-29,-1.14E-06,-8.90E-29,0.00E+00,0.00E+00,0.00E+00,5.73E+01,1.51E-28,2.57E+00,3.83E+01,1.30E+04,32,0.00E+00,0.00E+00,0.00E+00,-4.68E+00,-1.59E+03,-2.56E+02,-6.19E+03,-9.25E+00,-4.98E+01,-1.25E-02,-3.57E-02
16.4254,3.23E-08,-1.66E-28,-1.13E-06,-1.45E-28,0.00E+00,0.00E+00,0.00E+00,5.75E+01,2.46E-28,2.59E+00,3.92E+01,1.31E+04,33,0.00E+00,0.00E+00,0.00E+00,-4.27E+00,-1.60E+03,-2.48E+02,-6.27E+03,-9.61E+00,-5.31E+01,-1.36E-02,-4.03E-02
16.8658,-1.43E-08,-2.88E-28,-1.14E-06,-2.72E-28,0.00E+00,0.00E+00,0.00E+00,5.76E+01,4.56E-28,2.59E+00,4.03E+01,1.31E+04,34,0.00E+00,0.00E+00,0.00E+00,-3.75E+00,-1.60E+03,-2.37E+02,-6.38E+03,-1.00E+01,-5.75E+01,-1.52E-02,-4.70E-02
17.4382,7.22E-09,-5.83E-28,-1.13E-06,-6.06E-28,0.00E+00,0.00E+00,0.00E+00,5.77E+01,1.00E-27,2.60E+00,4.18E+01,1.32E+04,35,0.00E+00,0.00E+00,0.00E+00,-3.16E+00,-1.60E+03,-2.24E+02,-6.50E+03,-1.05E+01,-6.35E+01,-1.73E-02,-5.69E-02
18.1824,-4.04E-09,-1.44E-27,-1.13E-06,-1.67E-27,0.00E+00,0.00E+00,0.00E+00,5.78E+01,2.70E-27,2.62E+00,4.38E+01,1.33E+04,36,0.00E+00,0.00E+00,0.00E+00,-2.50E+00,-1.60E+03,-2.09E+02,-6.66E+03,-1.11E+01,-7.18E+01,-2.05E-02,-7.21E-02
19.1498,2.44E-09,-4.68E-27,-1.13E-06,-6.20E-27,0.00E+00,0.00E+00,0.00E+00,5.81E+01,9.72E-27,2.64E+00,4.63E+01,1.34E+04,37,0.00E+00,0.00E+00,0.00E+00,-2.06E+00,-1.60E+03,-1.93E+02,-6.85E+03,-1.18E+01,-8.32E+01,-2.53E-02,-9.66E-02
20.4075,-1.56E-09,-2.24E-26,-1.13E-06,-3.43E-26,0.00E+00,0.00E+00,0.00E+00,5.84E+01,5.20E-26,2.67E+00,4.97E+01,1.35E+04,38,0.00E+00,0.00E+00,0.00E+00,-1.22E+00,-1.60E+03,-1.79E+02,-7.07E+03,-1.25E+01,-9.90E+01,-3.34E-02,-1.39E-01
21.7277,1.27E-09,-1.20E-25,-1.13E-06,-1.92E-25,0.00E+00,0.00E+00,0.00E+00,5.90E+01,2.87E-25,2.71E+00,5.33E+01,1.36E+04,39,0.00E+00,0.00E+00,0.00E+00,-6.50E-01,-1.61E+03,-1.69E+02,-7.29E+03,-1.30E+01,-1.16E+02,-4.36E-02,-1.96E-01
23.0751,-1.07E-09,-6.28E-25,-1.13E-06,-1.04E-24,0.00E+00,0.00E+00,0.00E+00,5.98E+01,1.53E-24,2.77E+00,5.70E+01,1.37E+04,40,0.00E+00,0.00E+00,0.00E+00,-4.33E-02,-1.61E+03,-1.58E+02,-7.51E+03,-1.32E+01,-1.34E+02,-5.56E-02,-2.71E-01
24.4425,2.22E-07,-3.11E-24,-8.30E-07,-5.29E-24,0.00E+00,0.00E+00,0.00E+00,6.05E+01,7.61E-24,2.83E+00,6.09E+01,1.38E+04,41,0.00E+00,0.00E+00,0.00E+00,1.96E+00,-1.60E+03,-1.48E+02,-7.71E+03,-1.33E+01,-1.52E+02,-6.89E-02,-3.65E-01
25.829,1.03E-06,-1.39E-23,5.96E-07,-2.46E-23,0.00E+00,0.00E+00,0.00E+00,6.14E+01,3.46E-23,2.90E+00,6.49E+01,1.39E+04,42,0.00E+00,0.00E+00,0.00E+00,3.18E+00,-1.60E+03,-1.37E+02,-7.90E+03,-1.32E+01,-1.70E+02,-8.31E-02,-4.80E-01
27.2482,1.90E-06,-5.70E-23,3.30E-06,-1.05E-22,0.00E+00,0.00E+00,0.00E+00,6.25E+01,1.44E-22,2.97E+00,6.91E+01,1.40E+04,43,0.00E+00,0.00E+00,0.00E+00,4.09E+00,-1.59E+03,-1.28E+02,-8.08E+03,-1.31E+01,-1.89E+02,-9.77E-02,-6.19E-01
28.708,2.70E-06,-2.12E-22,7.23E-06,-4.15E-22,0.00E+00,0.00E+00,0.00E+00,6.36E+01,5.49E-22,3.05E+00,7.35E+01,1.41E+04,44,0.00E+00,0.00E+00,0.00E+00,5.22E+00,-1.58E+03,-1.18E+02,-8.25E+03,-1.30E+01,-2.08E+02,-1.12E-01,-7.83E-01
30.2171,3.32E-06,-7.21E-22,1.22E-05,-1.50E-21,0.00E+00,0.00E+00,0.00E+00,6.49E+01,1.92E-21,3.14E+00,7.83E+01,1.42E+04,45,0.00E+00,0.00E+00,0.00E+00,6.04E+00,-1.58E+03,-1.08E+02,-8.42E+03,-1.30E+01,-2.28E+02,-1.27E-01,-9.74E-01
31.7898,3.87E-06,-2.24E-21,1.83E-05,-5.03E-21,0.00E+00,0.00E+00,0.00E+00,6.64E+01,6.21E-21,3.23E+00,8.34E+01,1.43E+04,46,0.00E+00,0.00E+00,0.00E+00,6.43E+00,-1.57E+03,-9.89E+01,-8.57E+03,-1.32E+01,-2.48E+02,-1.40E-01,-1.19E+00
33.4413,3.69E-06,-6.39E-21,2.44E-05,-1.56E-20,0.00E+00,0.00E+00,0.00E+00,6.80E+01,1.87E-20,3.33E+00,8.89E+01,1.45E+04,47,0.00E+00,0.00E+00,0.00E+00,6.47E+00,-1.55E+03,-9.00E+01,-8.72E+03,-1.34E+01,-2.71E+02,-1.52E-01,-1.45E+00
35.1903,1.62E-06,-1.69E-20,2.72E-05,-4.52E-20,0.00E+00,0.00E+00,0.00E+00,6.97E+01,5.24E-20,3.43E+00,9.49E+01,1.46E+04,48,0.00E+00,0.00E+00,0.00E+00,7.15E+00,-1.54E+03,-8.15E+01,-8.86E+03,-1.36E+01,-2.94E+02,-1.64E-01,-1.73E+00
37.0548,-8.64E-07,-4.17E-20,2.56E-05,-1.23E-19,0.00E+00,0.00E+00,0.00E+00,7.14E+01,1.38E-19,3.54E+00,1.01E+02,1.47E+04,49,0.00E+00,0.00E+00,0.00E+00,7.57E+00,-1.53E+03,-7.36E+01,-9.00E+03,-1.37E+01,-3.20E+02,-1.76E-01,-2.06E+00
39.0619,-3.51E-06,-9.77E-20,1.86E-05,-3.19E-19,0.00E+00,0.00E+00,0.00E+00,7.33E+01,3.49E-19,3.65E+00,1.09E+02,1.48E+04,50,0.00E+00,0.00E+00,0.00E+00,7.92E+00,-1.51E+03,-6.71E+01,-9.13E+03,-1.37E+01,-3.47E+02,-1.90E-01,-2.44E+00
39.7799,-5.63E-06,-1.57E-19,1.45E-05,-4.32E-19,0.00E+00,0.00E+00,0.00E+00,7.53E+01,4.72E-19,3.79E+00,1.12E+02,1.48E+04,51,0.00E+00,0.00E+00,0.00E+00,7.90E+00,-1.51E+03,-6.49E+01,-9.18E+03,-1.36E+01,-3.57E+02,-1.94E-01,-2.58E+00
40.7135,-5.39E-06,-2.13E-19,9.52E-06,-6.30E-19,0.00E+00,0.00E+00,0.00E+00,7.61E+01,6.86E-19,3.82E+00,1.15E+02,1.48E+04,52,0.00E+00,0.00E+00,0.00E+00,7.95E+00,-1.50E+03,-6.33E+01,-9.24E+03,-1.36E+01,-3.70E+02,-2.02E-01,-2.77E+00
41.927,-6.85E-06,-3.11E-19,1.21E-06,-1.01E-18,0.00E+00,0.00E+00,0.00E+00,7.71E+01,1.09E-18,3.87E+00,1.20E+02,1.49E+04,53,0.00E+00,0.00E+00,0.00E+00,7.86E+00,-1.49E+03,-6.12E+01,-9.31E+03,-1.35E+01,-3.86E+02,-2.13E-01,-3.03E+00
43.5047,-1.67E-06,-4.96E-19,-1.42E-06,-1.79E-18,0.00E+00,0.00E+00,0.00E+00,7.84E+01,1.90E-18,3.89E+00,1.26E+02,1.50E+04,54,0.00E+00,0.00E+00,0.00E+00,8.03E+00,-1.48E+03,-5.84E+01,-9.41E+03,-1.33E+01,-4.07E+02,-2.30E-01,-3.39E+00
45.5556,2.66E-07,-8.84E-19,-8.76E-07,-3.60E-18,0.00E+00,0.00E+00,0.00E+00,8.00E+01,3.77E-18,3.90E+00,1.34E+02,1.51E+04,55,0.00E+00,0.00E+00,0.00E+00,7.97E+00,-1.46E+03,-5.49E+01,-9.52E+03,-1.29E+01,-4.34E+02,-2.50E-01,-3.91E+00
48.211,-1.88E-07,-1.82E-18,-1.38E-06,-8.44E-18,0.00E+00,0.00E+00,0.00E+00,8.21E+01,8.67E-18,3.98E+00,1.45E+02,1.52E+04,56,0.00E+00,0.00E+00,0.00E+00,8.09E+00,-1.44E+03,-5.07E+01,-9.65E+03,-1.24E+01,-4.67E+02,-2.76E-01,-4.64E+00
50.8664,1.75E-07,-3.96E-18,-9.13E-07,-1.90E-17,0.00E+00,0.00E+00,0.00E+00,8.47E+01,1.93E-17,4.12E+00,1.55E+02,1.53E+04,57,0.00E+00,0.00E+00,0.00E+00,8.42E+00,-1.42E+03,-4.68E+01,-9.78E+03,-1.19E+01,-4.98E+02,-3.00E-01,-5.43E+00
53.7052,3.61E-07,-8.72E-18,1.11E-07,-4.37E-17,0.00E+00,0.00E+00,0.00E+00,8.73E+01,4.41E-17,4.23E+00,1.67E+02,1.54E+04,58,0.00E+00,0.00E+00,0.00E+00,8.26E+00,-1.39E+03,-4.29E+01,-9.90E+03,-1.13E+01,-5.30E+02,-3.22E-01,-6.35E+00
56.6177,5.89E-07,-1.90E-17,1.83E-06,-9.92E-17,0.00E+00,0.00E+00,0.00E+00,8.99E+01,9.93E-17,4.12E+00,1.79E+02,1.55E+04,59,0.00E+00,0.00E+00,0.00E+00,8.11E+00,-1.37E+03,-3.92E+01,-1.00E+04,-1.07E+01,-5.61E+02,-3.41E-01,-7.34E+00
59.6065,-5.37E-07,-4.05E-17,2.21E-07,-2.20E-16,0.00E+00,0.00E+00,0.00E+00,9.28E+01,2.18E-16,4.09E+00,1.92E+02,1.56E+04,60,0.00E+00,0.00E+00,0.00E+00,7.79E+00,-1.35E+03,-3.57E+01,-1.01E+04,-1.02E+01,-5.92E+02,-3.56E-01,-8.41E+00
62.6956,-1.15E-07,-8.33E-17,-1.34E-07,-4.78E-16,0.00E+00,0.00E+00,0.00E+00,9.55E+01,4.67E-16,4.08E+00,2.04E+02,1.57E+04,61,0.00E+00,0.00E+00,0.00E+00,7.29E+00,-1.32E+03,-3.23E+01,-1.02E+04,-9.82E+00,-6.22E+02,-3.68E-01,-9.54E+00
65.9087,-3.81E-08,-1.66E-16,-2.57E-07,-1.01E-15,0.00E+00,0.00E+00,0.00E+00,9.81E+01,9.71E-16,4.09E+00,2.17E+02,1.58E+04,62,0.00E+00,0.00E+00,0.00E+00,7.54E+00,-1.30E+03,-2.92E+01,-1.03E+04,-9.65E+00,-6.53E+02,-3.75E-01,-1.07E+01
69.2749,6.00E-07,-3.17E-16,1.76E-06,-2.08E-15,0.00E+00,0.00E+00,0.00E+00,1.01E+02,1.96E-15,4.10E+00,2.31E+02,1.59E+04,63,0.00E+00,0.00E+00,0.00E+00,7.59E+00,-1.27E+03,-2.62E+01,-1.04E+04,-9.49E+00,-6.85E+02,-3.79E-01,-1.20E+01
72.641,6.69E-07,-5.72E-16,4.01E-06,-4.00E-15,0.00E+00,0.00E+00,0.00E+00,1.03E+02,3.72E-15,4.15E+00,2.45E+02,1.60E+04,64,0.00E+00,0.00E+00,0.00E+00,7.45E+00,-1.25E+03,-2.35E+01,-1.05E+04,-9.30E+00,-7.16E+02,-3.80E-01,-1.33E+01
76.4145,8.96E-07,-1.00E-15,7.39E-06,-7.78E-15,0.00E+00,0.00E+00,0.00E+00,1.06E+02,7.10E-15,4.16E+00,2.61E+02,1.61E+04,65,0.00E+00,0.00E+00,0.00E+00,7.12E+00,-1.22E+03,-2.13E+01,-1.06E+04,-9.06E+00,-7.51E+02,-3.80E-01,-1.47E+01
79.0559,8.07E-07,-1.54E-15,9.53E-06,-1.18E-14,0.00E+00,0.00E+00,0.00E+00,1.08E+02,1.07E-14,4.32E+00,2.72E+02,1.61E+04,66,0.00E+00,0.00E+00,0.00E+00,6.83E+00,-1.20E+03,-1.99E+01,-1.06E+04,-8.87E+00,-7.74E+02,-3.79E-01,-1.57E+01
82.4898,1.54E-06,-2.25E-15,1.48E-05,-1.96E-14,0.00E+00,0.00E+00,0.00E+00,1.10E+02,1.75E-14,4.23E+00,2.87E+02,1.62E+04,67,0.00E+00,0.00E+00,0.00E+00,6.74E+00,-1.18E+03,-1.90E+01,-1.07E+04,-8.60E+00,-8.04E+02,-3.81E-01,-1.70E+01
85.9237,9.87E-07,-3.30E-15,1.82E-05,-3.09E-14,0.00E+00,0.00E+00,0.00E+00,1.12E+02,2.72E-14,4.25E+00,3.01E+02,1.63E+04,68,0.00E+00,0.00E+00,0.00E+00,6.54E+00,-1.16E+03,-1.79E+01,-1.07E+04,-8.32E+00,-8.32E+02,-3.87E-01,-1.84E+01
90.1832,1.36E-06,-4.89E-15,2.40E-05,-5.17E-14,0.00E+00,0.00E+00,0.00E+00,1.14E+02,4.48E-14,3.54E+00,3.16E+02,1.64E+04,69,0.00E+00,0.00E+00,0.00E+00,6.17E+00,-1.13E+03,-1.66E+01,-1.08E+04,-7.96E+00,-8.66E+02,-4.00E-01,-2.01E+01
93.1649,1.58E-06,-6.77E-15,2.87E-05,-7.19E-14,0.00E+00,0.00E+00,0.00E+00,1.17E+02,6.19E-14,4.23E+00,3.29E+02,1.65E+04,70,0.00E+00,0.00E+00,0.00E+00,6.12E+00,-1.11E+03,-1.58E+01,-1.09E+04,-7.69E+00,-8.89E+02,-4.09E-01,-2.13E+01
96.9985,8.94E-07,-9.18E-15,3.21E-05,-1.07E-13,0.00E+00,0.00E+00,0.00E+00,1.18E+02,9.14E-14,3.39E+00,3.42E+02,1.65E+04,71,0.00E+00,0.00E+00,0.00E+00,6.17E+00,-1.09E+03,-1.48E+01,-1.09E+04,-7.35E+00,-9.17E+02,-4.19E-01,-2.29E+01
100.8321,1.73E-06,-1.27E-14,3.88E-05,-1.56E-13,0.00E+00,0.00E+00,0.00E+00,1.20E+02,1.32E-13,3.43E+00,3.55E+02,1.66E+04,72,0.00E+00,0.00E+00,0.00E+00,6.12E+00,-1.07E+03,-1.39E+01,-1.10E+04,-7.00E+00,-9.44E+02,-4.28E-01,-2.45E+01
102.4294,9.85E-07,-1.58E-14,4.04E-05,-1.81E-13,0.00E+00,0.00E+00,0.00E+00,1.22E+02,1.53E-13,4.41E+00,3.62E+02,1.66E+04,73,0.00E+00,0.00E+00,0.00E+00,6.09E+00,-1.06E+03,-1.35E+01,-1.10E+04,-6.86E+00,-9.55E+02,-4.32E-01,-2.52E+01
104.6257,-1.89E-08,-1.86E-14,4.03E-05,-2.22E-13,0.00E+00,0.00E+00,0.00E+00,1.23E+02,1.88E-13,4.01E+00,3.71E+02,1.67E+04,74,0.00E+00,0.00E+00,0.00E+00,5.99E+00,-1.04E+03,-1.30E+01,-1.10E+04,-6.66E+00,-9.70E+02,-4.34E-01,-2.62E+01
107.1881,7.88E-07,-2.29E-14,4.23E-05,-2.81E-13,0.00E+00,0.00E+00,0.00E+00,1.24E+02,2.37E-13,3.52E+00,3.80E+02,1.67E+04,75,0.00E+00,0.00E+00,0.00E+00,5.90E+00,-1.03E+03,-1.24E+01,-1.11E+04,-6.43E+00,-9.86E+02,-4.38E-01,-2.73E+01
110.3911,1.49E-06,-2.95E-14,4.71E-05,-3.75E-13,0.00E+00,0.00E+00,0.00E+00,1.25E+02,3.16E-13,3.20E+00,3.90E+02,1.68E+04,76,0.00E+00,0.00E+00,0.00E+00,5.71E+00,-1.01E+03,-1.18E+01,-1.11E+04,-6.16E+00,-1.01E+03,-4.41E-01,-2.87E+01
111.9926,9.01E-07,-3.59E-14,4.86E-05,-4.33E-13,0.00E+00,0.00E+00,0.00E+00,1.27E+02,3.64E-13,4.27E+00,3.97E+02,1.68E+04,77,0.00E+00,0.00E+00,0.00E+00,5.57E+00,-1.00E+03,-1.15E+01,-1.11E+04,-6.03E+00,-1.02E+03,-4.43E-01,-2.94E+01
