Time,cvTop,cvBot,Sum(cvTop),Sum(cvBot),cvCh0,cvCh1,cTop,cRoot,cBot,cvRoot,Sum(cvRoot),Sum(cvNEql),TLevel,cGWL,cRunOff,Sum(cRunOff),"(cv(i),","Sum(cv(i)),","i=1,NObs)",,,,,
2.8703,1.07E-08,0.00E+00,9.59E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+02,0.00E+00,6.65E+01,1.91E+02,1.05E+04,12,0.00E+00,0.00E+00,0.00E+00,-1.54E+02,-1.21E+03,-3.81E+02,-4.78E+02,-1.73E-03,-1.26E-03,-4.66E-10,-3.24E-10
3.7663,4.81E-10,0.00E+00,1.00E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+02,0.00E+00,6.72E+01,2.51E+02,1.07E+04,13,0.00E+00,0.00E+00,0.00E+00,-1.12E+02,-1.31E+03,-5.04E+02,-9.29E+02,-1.57E-02,-1.54E-02,-2.47E-08,-2.24E-08
4.0899,-1.71E-08,0.00E+00,4.48E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,0.00E+00,6.81E+01,2.73E+02,1.08E+04,14,0.00E+00,0.00E+00,0.00E+00,-9.85E+01,-1.34E+03,-5.40E+02,-1.10E+03,-2.73E-02,-2.42E-02,-5.19E-08,-3.92E-08
4.4134,-2.93E-08,0.00E+00,-4.98E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+02,0.00E+00,6.85E+01,2.95E+02,1.09E+04,15,0.00E+00,0.00E+00,0.00E+00,-8.73E+01,-1.37E+03,-5.69E+02,-1.29E+03,-4.47E-02,-3.87E-02,-1.05E-07,-7.33E-08
4.834,-4.55E-08,0.00E+00,-2.41E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,0.00E+00,6.88E+01,3.24E+02,1.10E+04,16,0.00E+00,0.00E+00,0.00E+00,-7.54E+01,-1.40E+03,-5.95E+02,-1.54E+03,-7.95E-02,-7.21E-02,-2.53E-07,-1.80E-07
5.3807,-7.07E-08,0.00E+00,-6.27E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+02,0.00E+00,6.93E+01,3.62E+02,1.11E+04,17,0.00E+00,0.00E+00,0.00E+00,-6.42E+01,-1.43E+03,-6.10E+02,-1.87E+03,-1.56E-01,-1.58E-01,-7.30E-07,-5.79E-07
6.0915,-9.49E-08,0.00E+00,-1.30E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+02,0.00E+00,7.00E+01,4.12E+02,1.13E+04,18,0.00E+00,0.00E+00,0.00E+00,-5.56E+01,-1.47E+03,-6.02E+02,-2.30E+03,-3.39E-01,-3.98E-01,-2.55E-06,-2.39E-06
7.0155,-1.03E-07,0.00E+00,-2.26E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+02,0.00E+00,7.07E+01,4.77E+02,1.14E+04,19,0.00E+00,0.00E+00,0.00E+00,-4.58E+01,-1.52E+03,-5.67E+02,-2.82E+03,-7.51E-01,-1.09E+00,-1.11E-05,-1.26E-05
7.3235,-9.41E-08,0.00E+00,-2.54E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+02,0.00E+00,7.15E+01,4.99E+02,1.15E+04,20,0.00E+00,0.00E+00,0.00E+00,-4.28E+01,-1.53E+03,-5.44E+02,-2.99E+03,-9.39E-01,-1.38E+00,-1.68E-05,-1.78E-05
7.7239,-7.70E-08,0.00E+00,-2.85E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E+02,0.00E+00,7.18E+01,5.28E+02,1.15E+04,21,0.00E+00,0.00E+00,0.00E+00,-3.94E+01,-1.54E+03,-5.23E+02,-3.20E+03,-1.22E+00,-1.87E+00,-2.84E-05,-2.92E-05
8.2444,-7.67E-08,0.00E+00,-3.25E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+02,0.00E+00,7.21E+01,5.65E+02,1.16E+04,22,0.00E+00,0.00E+00,0.00E+00,-3.53E+01,-1.56E+03,-4.90E+02,-3.46E+03,-1.63E+00,-2.72E+00,-5.44E-05,-5.75E-05
8.9211,-6.97E-08,0.00E+00,-3.72E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E+02,0.00E+00,7.24E+01,6.14E+02,1.17E+04,23,0.00E+00,0.00E+00,0.00E+00,-3.05E+01,-1.58E+03,-4.55E+02,-3.76E+03,-2.22E+00,-4.22E+00,-1.18E-04,-1.38E-04
9.8008,-5.26E-08,0.00E+00,-4.19E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E+02,0.00E+00,7.29E+01,6.78E+02,1.18E+04,24,0.00E+00,0.00E+00,0.00E+00,-2.54E+01,-1.61E+03,-4.23E+02,-4.14E+03,-3.02E+00,-6.88E+00,-2.87E-04,-3.90E-04
10.8186,-6.31E-08,0.00E+00,-4.83E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+02,0.00E+00,7.35E+01,7.53E+02,1.19E+04,25,0.00E+00,0.00E+00,0.00E+00,-2.09E+01,-1.63E+03,-4.02E+02,-4.54E+03,-3.90E+00,-1.08E+01,-6.73E-04,-1.08E-03
11.8584,-1.00E-07,0.00E+00,-5.87E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E+02,0.00E+00,7.41E+01,8.30E+02,1.21E+04,26,0.00E+00,0.00E+00,0.00E+00,-1.79E+01,-1.65E+03,-3.76E+02,-4.94E+03,-4.69E+00,-1.57E+01,-1.36E-03,-2.49E-03
12.9273,-9.09E-08,0.00E+00,-6.85E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E+02,0.00E+00,7.47E+01,9.10E+02,1.22E+04,27,0.00E+00,0.00E+00,0.00E+00,-1.58E+01,-1.66E+03,-3.47E+02,-5.31E+03,-5.42E+00,-2.15E+01,-2.41E-03,-5.06E-03
13.2961,-3.88E-08,0.00E+00,-6.99E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E+02,0.00E+00,7.53E+01,9.38E+02,1.22E+04,28,0.00E+00,0.00E+00,0.00E+00,-1.50E+01,-1.67E+03,-3.35E+02,-5.43E+03,-5.57E+00,-2.36E+01,-2.84E-03,-6.11E-03
13.7754,-4.69E-08,0.00E+00,-7.21E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E+02,0.00E+00,7.55E+01,9.74E+02,1.23E+04,29,0.00E+00,0.00E+00,0.00E+00,-1.42E+01,-1.68E+03,-3.22E+02,-5.58E+03,-5.96E+00,-2.64E+01,-3.47E-03,-7.77E-03
14.3985,-1.41E-07,0.00E+00,-8.09E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+02,0.00E+00,7.58E+01,1.02E+03,1.23E+04,30,0.00E+00,0.00E+00,0.00E+00,-1.31E+01,-1.68E+03,-3.03E+02,-5.77E+03,-6.51E+00,-3.05E+01,-4.34E-03,-1.05E-02
15.2086,-4.32E-07,0.00E+00,-1.16E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.76E+02,1.70E-30,7.61E+01,1.08E+03,1.24E+04,31,0.00E+00,0.00E+00,0.00E+00,-1.18E+01,-1.69E+03,-2.79E+02,-6.00E+03,-7.22E+00,-3.63E+01,-5.58E-03,-1.50E-02
16.2617,-1.18E-06,-5.09E-30,-2.40E-06,-5.36E-30,0.00E+00,0.00E+00,0.00E+00,2.78E+02,1.14E-29,7.65E+01,1.16E+03,1.25E+04,32,0.00E+00,0.00E+00,0.00E+00,-1.02E+01,-1.70E+03,-2.50E+02,-6.26E+03,-8.06E+00,-4.48E+01,-7.45E-03,-2.28E-02
16.6765,-1.70E-06,-1.22E-29,-3.11E-06,-1.04E-29,0.00E+00,0.00E+00,0.00E+00,2.80E+02,2.05E-29,7.69E+01,1.20E+03,1.25E+04,33,0.00E+00,0.00E+00,0.00E+00,-9.62E+00,-1.71E+03,-2.38E+02,-6.36E+03,-8.37E+00,-4.83E+01,-8.18E-03,-2.62E-02
17.0912,-1.70E-06,-2.12E-29,-3.81E-06,-1.92E-29,0.00E+00,0.00E+00,0.00E+00,2.80E+02,3.59E-29,7.71E+01,1.23E+03,1.26E+04,34,0.00E+00,0.00E+00,0.00E+00,-9.03E+00,-1.71E+03,-2.27E+02,-6.45E+03,-8.65E+00,-5.19E+01,-9.00E-03,-3.00E-02
17.5059,-1.75E-06,-3.61E-29,-4.54E-06,-3.42E-29,0.00E+00,0.00E+00,0.00E+00,2.81E+02,6.17E-29,7.73E+01,1.26E+03,1.26E+04,35,0.00E+00,0.00E+00,0.00E+00,-8.49E+00,-1.71E+03,-2.17E+02,-6.54E+03,-8.91E+00,-5.56E+01,-9.93E-03,-3.41E-02
18.045,-1.84E-06,-6.72E-29,-5.53E-06,-7.04E-29,0.00E+00,0.00E+00,0.00E+00,2.82E+02,1.23E-28,7.74E+01,1.30E+03,1.26E+04,36,0.00E+00,0.00E+00,0.00E+00,-7.77E+00,-1.72E+03,-2.05E+02,-6.65E+03,-9.20E+00,-6.05E+01,-1.14E-02,-4.02E-02
18.7459,-1.88E-06,-1.52E-28,-6.85E-06,-1.77E-28,0.00E+00,0.00E+00,0.00E+00,2.83E+02,3.03E-28,7.76E+01,1.36E+03,1.27E+04,37,0.00E+00,0.00E+00,0.00E+00,-6.94E+00,-1.72E+03,-1.92E+02,-6.79E+03,-9.51E+00,-6.72E+01,-1.36E-02,-4.97E-02
19.6571,-1.90E-06,-4.56E-28,-8.57E-06,-5.92E-28,0.00E+00,0.00E+00,0.00E+00,2.84E+02,9.92E-28,7.79E+01,1.43E+03,1.28E+04,38,0.00E+00,0.00E+00,0.00E+00,-6.10E+00,-1.73E+03,-1.82E+02,-6.95E+03,-9.79E+00,-7.61E+01,-1.67E-02,-6.49E-02
20.2949,-1.78E-06,-1.11E-27,-9.71E-06,-1.30E-27,0.00E+00,0.00E+00,0.00E+00,2.85E+02,2.20E-27,7.82E+01,1.48E+03,1.28E+04,39,0.00E+00,0.00E+00,0.00E+00,-5.61E+00,-1.73E+03,-1.76E+02,-7.07E+03,-9.90E+00,-8.24E+01,-1.91E-02,-7.71E-02
21.124,-1.56E-06,-2.91E-27,-1.10E-05,-3.71E-27,0.00E+00,0.00E+00,0.00E+00,2.86E+02,6.22E-27,7.84E+01,1.54E+03,1.29E+04,40,0.00E+00,0.00E+00,0.00E+00,-5.16E+00,-1.74E+03,-1.69E+02,-7.21E+03,-9.95E+00,-9.07E+01,-2.25E-02,-9.58E-02
22.2019,-1.61E-06,-1.05E-26,-1.27E-05,-1.50E-26,0.00E+00,0.00E+00,0.00E+00,2.87E+02,2.45E-26,7.86E+01,1.63E+03,1.29E+04,41,0.00E+00,0.00E+00,0.00E+00,-4.70E+00,-1.74E+03,-1.59E+02,-7.38E+03,-9.87E+00,-1.01E+02,-2.71E-02,-1.25E-01
23.5876,-1.69E-06,-5.55E-26,-1.51E-05,-9.19E-26,0.00E+00,0.00E+00,0.00E+00,2.89E+02,1.43E-25,7.90E+01,1.74E+03,1.30E+04,42,0.00E+00,0.00E+00,0.00E+00,-4.16E+00,-1.75E+03,-1.46E+02,-7.58E+03,-9.62E+00,-1.15E+02,-3.32E-02,-1.71E-01
25.0034,-1.68E-06,-2.83E-25,-1.75E-05,-4.93E-25,0.00E+00,0.00E+00,0.00E+00,2.90E+02,7.43E-25,7.94E+01,1.85E+03,1.31E+04,43,0.00E+00,0.00E+00,0.00E+00,-3.65E+00,-1.75E+03,-1.34E+02,-7.77E+03,-9.32E+00,-1.28E+02,-3.92E-02,-2.26E-01
26.4604,-1.51E-06,-1.27E-24,-1.97E-05,-2.35E-24,0.00E+00,0.00E+00,0.00E+00,2.92E+02,3.42E-24,7.98E+01,1.96E+03,1.31E+04,44,0.00E+00,0.00E+00,0.00E+00,-3.16E+00,-1.76E+03,-1.21E+02,-7.95E+03,-9.10E+00,-1.41E+02,-4.47E-02,-2.91E-01
27.9706,-1.21E-06,-5.06E-24,-2.15E-05,-9.99E-24,0.00E+00,0.00E+00,0.00E+00,2.94E+02,1.40E-23,8.01E+01,2.08E+03,1.32E+04,45,0.00E+00,0.00E+00,0.00E+00,-2.67E+00,-1.76E+03,-1.08E+02,-8.11E+03,-9.16E+00,-1.55E+02,-4.94E-02,-3.66E-01
29.4809,-9.82E-07,-1.72E-23,-2.30E-05,-3.60E-23,0.00E+00,0.00E+00,0.00E+00,2.95E+02,4.89E-23,8.05E+01,2.21E+03,1.33E+04,46,0.00E+00,0.00E+00,0.00E+00,-2.22E+00,-1.77E+03,-9.52E+01,-8.25E+03,-9.25E+00,-1.69E+02,-5.28E-02,-4.46E-01
31.141,-8.51E-07,-5.42E-23,-2.44E-05,-1.26E-22,0.00E+00,0.00E+00,0.00E+00,2.97E+02,1.65E-22,8.08E+01,2.34E+03,1.33E+04,47,0.00E+00,0.00E+00,0.00E+00,-1.71E+00,-1.77E+03,-8.26E+01,-8.39E+03,-9.21E+00,-1.84E+02,-5.59E-02,-5.39E-01
32.9112,-6.73E-07,-1.57E-22,-2.56E-05,-4.04E-22,0.00E+00,0.00E+00,0.00E+00,2.98E+02,5.09E-22,8.12E+01,2.48E+03,1.34E+04,48,0.00E+00,0.00E+00,0.00E+00,-1.34E+00,-1.77E+03,-7.09E+01,-8.51E+03,-9.07E+00,-2.00E+02,-5.84E-02,-6.42E-01
34.8152,-4.84E-07,-4.18E-22,-2.65E-05,-1.20E-21,0.00E+00,0.00E+00,0.00E+00,3.00E+02,1.47E-21,8.15E+01,2.64E+03,1.35E+04,49,0.00E+00,0.00E+00,0.00E+00,-1.10E+00,-1.77E+03,-6.33E+01,-8.64E+03,-8.77E+00,-2.17E+02,-6.28E-02,-7.62E-01
36.7192,-3.54E-07,-9.91E-22,-2.72E-05,-3.09E-21,0.00E+00,0.00E+00,0.00E+00,3.01E+02,3.68E-21,8.18E+01,2.80E+03,1.35E+04,50,0.00E+00,0.00E+00,0.00E+00,-9.64E-01,-1.77E+03,-5.83E+01,-8.75E+03,-8.34E+00,-2.33E+02,-6.85E-02,-8.92E-01
38.6232,-3.27E-07,-2.08E-21,-2.78E-05,-7.04E-21,0.00E+00,0.00E+00,0.00E+00,3.02E+02,8.23E-21,8.21E+01,2.95E+03,1.36E+04,51,0.00E+00,0.00E+00,0.00E+00,-8.23E-01,-1.78E+03,-5.34E+01,-8.85E+03,-7.81E+00,-2.48E+02,-7.35E-02,-1.03E+00
39.956,-2.67E-07,-3.60E-21,-2.81E-05,-1.18E-20,0.00E+00,0.00E+00,0.00E+00,3.04E+02,1.38E-20,8.24E+01,3.06E+03,1.36E+04,52,0.00E+00,0.00E+00,0.00E+00,-7.32E-01,-1.78E+03,-4.99E+01,-8.91E+03,-7.38E+00,-2.58E+02,-7.65E-02,-1.13E+00
41.6886,-2.09E-07,-6.10E-21,-2.85E-05,-2.24E-20,0.00E+00,0.00E+00,0.00E+00,3.04E+02,2.57E-20,8.26E+01,3.20E+03,1.37E+04,53,0.00E+00,0.00E+00,0.00E+00,-5.95E-01,-1.78E+03,-4.56E+01,-8.99E+03,-6.79E+00,-2.69E+02,-7.95E-02,-1.27E+00
43.941,-1.45E-07,-1.18E-20,-2.88E-05,-4.89E-20,0.00E+00,0.00E+00,0.00E+00,3.05E+02,5.54E-20,8.28E+01,3.39E+03,1.37E+04,54,0.00E+00,0.00E+00,0.00E+00,-4.27E-01,-1.78E+03,-4.00E+01,-9.08E+03,-6.06E+00,-2.83E+02,-8.20E-02,-1.46E+00
46.7522,-7.90E-08,-2.70E-20,-2.90E-05,-1.25E-19,0.00E+00,0.00E+00,0.00E+00,3.07E+02,1.39E-19,8.31E+01,3.62E+03,1.38E+04,55,0.00E+00,0.00E+00,0.00E+00,-1.78E-01,-1.78E+03,-3.32E+01,-9.18E+03,-5.45E+00,-2.98E+02,-8.25E-02,-1.69E+00
49.6402,-2.23E-09,-6.42E-20,-2.91E-05,-3.10E-19,0.00E+00,0.00E+00,0.00E+00,3.08E+02,3.43E-19,8.34E+01,3.87E+03,1.38E+04,56,0.00E+00,0.00E+00,0.00E+00,-2.52E-02,-1.78E+03,-2.65E+01,-9.25E+03,-5.16E+00,-3.13E+02,-8.02E-02,-1.92E+00
52.6269,-3.42E-08,-1.47E-19,-2.92E-05,-7.50E-19,0.00E+00,0.00E+00,0.00E+00,3.09E+02,8.18E-19,8.36E+01,4.11E+03,1.39E+04,57,0.00E+00,0.00E+00,0.00E+00,-2.72E-03,-1.78E+03,-2.05E+01,-9.31E+03,-4.78E+00,-3.27E+02,-7.55E-02,-2.15E+00
55.7384,-1.26E-07,-3.22E-19,-2.95E-05,-1.75E-18,0.00E+00,0.00E+00,0.00E+00,3.10E+02,1.88E-18,8.39E+01,4.38E+03,1.39E+04,58,0.00E+00,0.00E+00,0.00E+00,9.94E-02,-1.78E+03,-1.77E+01,-9.37E+03,-4.35E+00,-3.41E+02,-6.96E-02,-2.36E+00
59.0181,-3.12E-08,-6.70E-19,-2.96E-05,-3.95E-18,0.00E+00,0.00E+00,0.00E+00,3.11E+02,4.17E-18,8.41E+01,4.65E+03,1.40E+04,59,0.00E+00,0.00E+00,0.00E+00,2.58E-01,-1.78E+03,-1.52E+01,-9.42E+03,-3.84E+00,-3.54E+02,-6.63E-02,-2.58E+00
60.1819,4.17E-08,-1.02E-18,-2.96E-05,-5.14E-18,0.00E+00,0.00E+00,0.00E+00,3.12E+02,5.42E-18,8.43E+01,4.75E+03,1.40E+04,60,0.00E+00,0.00E+00,0.00E+00,4.11E-01,-1.78E+03,-1.44E+01,-9.44E+03,-3.66E+00,-3.58E+02,-6.66E-02,-2.66E+00
61.6949,8.96E-08,-1.32E-18,-2.95E-05,-7.14E-18,0.00E+00,0.00E+00,0.00E+00,3.12E+02,7.50E-18,8.44E+01,4.88E+03,1.40E+04,61,0.00E+00,0.00E+00,0.00E+00,5.31E-01,-1.78E+03,-1.33E+01,-9.46E+03,-3.40E+00,-3.63E+02,-6.56E-02,-2.76E+00
63.6618,1.12E-07,-1.81E-18,-2.92E-05,-1.07E-17,0.00E+00,0.00E+00,0.00E+00,3.13E+02,1.11E-17,8.45E+01,5.04E+03,1.40E+04,62,0.00E+00,0.00E+00,0.00E+00,6.60E-01,-1.78E+03,-1.18E+01,-9.48E+03,-3.06E+00,-3.69E+02,-6.45E-02,-2.88E+00
66.2188,-9.95E-09,-2.62E-18,-2.93E-05,-1.74E-17,0.00E+00,0.00E+00,0.00E+00,3.13E+02,1.78E-17,8.46E+01,5.26E+03,1.40E+04,63,0.00E+00,0.00E+00,0.00E+00,6.85E-01,-1.77E+03,-9.93E+00,-9.51E+03,-2.60E+00,-3.76E+02,-6.24E-02,-3.04E+00
69.5429,-2.02E-08,-4.00E-18,-2.93E-05,-3.07E-17,0.00E+00,0.00E+00,0.00E+00,3.14E+02,3.07E-17,8.47E+01,5.54E+03,1.41E+04,64,0.00E+00,0.00E+00,0.00E+00,6.01E-01,-1.77E+03,-7.22E+00,-9.53E+03,-2.14E+00,-3.83E+02,-5.89E-02,-3.24E+00
72.8669,1.28E-07,-6.01E-18,-2.89E-05,-5.07E-17,0.00E+00,0.00E+00,0.00E+00,3.14E+02,4.99E-17,8.48E+01,5.82E+03,1.41E+04,65,0.00E+00,0.00E+00,0.00E+00,5.78E-01,-1.77E+03,-4.72E+00,-9.54E+03,-1.93E+00,-3.89E+02,-5.44E-02,-3.42E+00
74.3074,1.39E-07,-7.70E-18,-2.87E-05,-6.18E-17,0.00E+00,0.00E+00,0.00E+00,3.15E+02,6.05E-17,8.50E+01,5.95E+03,1.41E+04,66,0.00E+00,0.00E+00,0.00E+00,6.28E-01,-1.77E+03,-4.48E+00,-9.55E+03,-1.85E+00,-3.92E+02,-5.24E-02,-3.49E+00
76.1799,2.57E-08,-9.08E-18,-2.87E-05,-7.88E-17,0.00E+00,0.00E+00,0.00E+00,3.15E+02,7.66E-17,8.50E+01,6.11E+03,1.41E+04,67,0.00E+00,0.00E+00,0.00E+00,6.45E-01,-1.77E+03,-4.00E+00,-9.56E+03,-1.73E+00,-3.95E+02,-4.91E-02,-3.59E+00
78.6143,-4.77E-09,-1.11E-17,-2.87E-05,-1.06E-16,0.00E+00,0.00E+00,0.00E+00,3.15E+02,1.02E-16,8.51E+01,6.31E+03,1.41E+04,68,0.00E+00,0.00E+00,0.00E+00,6.65E-01,-1.77E+03,-3.49E+00,-9.57E+03,-1.58E+00,-3.99E+02,-4.47E-02,-3.70E+00
81.7789,5.40E-08,-1.44E-17,-2.85E-05,-1.51E-16,0.00E+00,0.00E+00,0.00E+00,3.15E+02,1.44E-16,8.51E+01,6.58E+03,1.41E+04,69,0.00E+00,0.00E+00,0.00E+00,5.55E-01,-1.76E+03,-2.84E+00,-9.58E+03,-1.38E+00,-4.03E+02,-3.85E-02,-3.82E+00
83.1945,7.22E-08,-1.74E-17,-2.84E-05,-1.76E-16,0.00E+00,0.00E+00,0.00E+00,3.16E+02,1.68E-16,8.52E+01,6.70E+03,1.41E+04,70,0.00E+00,0.00E+00,0.00E+00,5.17E-01,-1.76E+03,-2.55E+00,-9.58E+03,-1.29E+00,-4.05E+02,-3.54E-02,-3.87E+00
85.0347,-3.75E-09,-2.01E-17,-2.84E-05,-2.13E-16,0.00E+00,0.00E+00,0.00E+00,3.16E+02,2.02E-16,8.53E+01,6.86E+03,1.41E+04,71,0.00E+00,0.00E+00,0.00E+00,5.13E-01,-1.76E+03,-2.13E+00,-9.58E+03,-1.17E+00,-4.07E+02,-3.28E-02,-3.93E+00
87.4271,-8.14E-08,-2.46E-17,-2.86E-05,-2.72E-16,0.00E+00,0.00E+00,0.00E+00,3.16E+02,2.58E-16,8.53E+01,7.06E+03,1.41E+04,72,0.00E+00,0.00E+00,0.00E+00,4.79E-01,-1.76E+03,-1.42E+00,-9.59E+03,-9.99E-01,-4.10E+02,-3.13E-02,-4.00E+00
90.6844,-1.98E-07,-3.20E-17,-2.92E-05,-3.76E-16,0.00E+00,0.00E+00,0.00E+00,3.16E+02,3.55E-16,8.53E+01,7.34E+03,1.42E+04,73,0.00E+00,0.00E+00,0.00E+00,4.41E-01,-1.76E+03,-3.56E-01,-9.59E+03,-7.46E-01,-4.12E+02,-2.89E-02,-4.10E+00
92.0804,-2.40E-07,-3.90E-17,-2.96E-05,-4.31E-16,0.00E+00,0.00E+00,0.00E+00,3.16E+02,4.05E-16,8.54E+01,7.46E+03,1.42E+04,74,0.00E+00,0.00E+00,0.00E+00,3.99E-01,-1.76E+03,-1.64E-01,-9.59E+03,-6.56E-01,-4.13E+02,-2.81E-02,-4.14E+00
93.8952,-1.94E-07,-4.48E-17,-2.99E-05,-5.12E-16,0.00E+00,0.00E+00,0.00E+00,3.16E+02,4.81E-16,8.54E+01,7.62E+03,1.42E+04,75,0.00E+00,0.00E+00,0.00E+00,3.67E-01,-1.76E+03,-1.21E-01,-9.59E+03,-5.79E-01,-4.14E+02,-2.66E-02,-4.18E+00
96.2544,-2.93E-08,-5.32E-17,-3.00E-05,-6.37E-16,0.00E+00,0.00E+00,0.00E+00,3.17E+02,5.96E-16,8.54E+01,7.82E+03,1.42E+04,76,0.00E+00,0.00E+00,0.00E+00,3.16E-01,-1.76E+03,-5.06E-02,-9.59E+03,-5.27E-01,-4.15E+02,-2.49E-02,-4.24E+00
