Time,cvTop,cvBot,Sum(cvTop),Sum(cvBot),cvCh0,cvCh1,cTop,cRoot,cBot,cvRoot,Sum(cvRoot),Sum(cvNEql),TLevel,cGWL,cRunOff,Sum(cRunOff),"(cv(i),","Sum(cv(i)),","i=1,NObs)",,,,,
0.05,-5.86E-18,0.00E+00,-2.93E-19,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.04E+02,0.00E+00,1.35E+02,6.73E+00,1.44E+03,1,0.00E+00,0.00E+00,0.00E+00,-2.18E+03,-1.09E+02,-5.67E-03,-2.84E-04,-6.50E-18,-3.25E-19,0.00E+00,0.00E+00
0.1,7.75E-17,0.00E+00,3.58E-18,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.81E+02,0.00E+00,1.28E+02,1.31E+01,2.68E+03,2,0.00E+00,0.00E+00,0.00E+00,-1.84E+03,-2.01E+02,-4.24E-02,-2.41E-03,-1.63E-16,-8.50E-18,0.00E+00,0.00E+00
0.165,1.63E-15,0.00E+00,1.09E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+02,0.00E+00,1.23E+02,2.11E+01,4.03E+03,3,0.00E+00,0.00E+00,0.00E+00,-1.49E+03,-2.97E+02,-2.29E-01,-1.73E-02,-8.72E-15,-5.75E-16,-1.13E-28,-7.37E-30
0.2495,1.13E-14,0.00E+00,1.06E-15,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+02,0.00E+00,1.17E+02,3.10E+01,5.44E+03,4,0.00E+00,0.00E+00,0.00E+00,-1.16E+03,-3.96E+02,-9.40E-01,-9.67E-02,-4.58E-13,-3.93E-14,-5.76E-26,-4.88E-27
0.3593,1.73E-14,0.00E+00,2.96E-15,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.16E+02,0.00E+00,1.10E+02,4.31E+01,6.82E+03,5,0.00E+00,0.00E+00,0.00E+00,-8.73E+02,-4.92E+02,-3.15E+00,-4.43E-01,-1.94E-11,-2.17E-12,-2.31E-23,-2.54E-24
0.5022,-1.46E-15,0.00E+00,2.76E-15,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.94E+02,0.00E+00,1.04E+02,5.80E+01,8.05E+03,6,0.00E+00,0.00E+00,0.00E+00,-6.42E+02,-5.83E+02,-9.02E+00,-1.73E+00,-6.50E-10,-9.50E-11,-6.89E-21,-9.87E-22
0.6878,-1.54E-14,0.00E+00,-1.04E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E+02,0.00E+00,9.89E+01,7.64E+01,9.04E+03,7,0.00E+00,0.00E+00,0.00E+00,-4.74E+02,-6.71E+02,-2.27E+01,-5.95E+00,-1.75E-08,-3.35E-09,-1.54E-18,-2.87E-19
0.9291,-1.01E-14,0.00E+00,-2.53E-15,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+02,0.00E+00,9.45E+01,9.92E+01,9.75E+03,8,0.00E+00,0.00E+00,0.00E+00,-3.62E+02,-7.59E+02,-5.10E+01,-1.83E+01,-3.84E-07,-9.60E-08,-2.63E-16,-6.37E-17
1.2429,-5.65E-15,0.00E+00,-4.31E-15,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E+02,0.00E+00,9.15E+01,1.28E+02,1.02E+04,9,0.00E+00,0.00E+00,0.00E+00,-2.88E+02,-8.49E+02,-1.03E+02,-5.06E+01,-6.91E-06,-2.27E-06,-3.43E-14,-1.08E-14
1.6507,-2.55E-15,0.00E+00,-5.35E-15,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E+02,0.00E+00,8.99E+01,1.65E+02,1.03E+04,10,0.00E+00,0.00E+00,0.00E+00,-2.36E+02,-9.46E+02,-1.86E+02,-1.26E+02,-1.02E-04,-4.38E-05,-3.43E-12,-1.41E-12
2.181,1.54E-10,0.00E+00,8.15E-11,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.43E+02,0.00E+00,8.93E+01,2.12E+02,1.04E+04,11,0.00E+00,0.00E+00,0.00E+00,-1.96E+02,-1.05E+03,-3.00E+02,-2.85E+02,-1.19E-03,-6.77E-04,-2.54E-10,-1.36E-10
2.8703,5.53E-10,0.00E+00,4.63E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E+02,0.00E+00,8.94E+01,2.74E+02,1.04E+04,12,0.00E+00,0.00E+00,0.00E+00,-1.59E+02,-1.16E+03,-4.34E+02,-5.84E+02,-1.07E-02,-8.09E-03,-1.30E-08,-9.09E-09
3.7663,-2.26E-10,0.00E+00,2.60E-10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.49E+02,0.00E+00,8.97E+01,3.54E+02,1.04E+04,13,0.00E+00,0.00E+00,0.00E+00,-1.22E+02,-1.27E+03,-5.74E+02,-1.10E+03,-7.24E-02,-7.30E-02,-4.22E-07,-3.88E-07
4.8286,-6.05E-09,0.00E+00,-6.17E-09,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+02,0.00E+00,9.03E+01,4.50E+02,1.05E+04,14,0.00E+00,0.00E+00,0.00E+00,-9.26E+01,-1.37E+03,-6.94E+02,-1.84E+03,-3.34E-01,-4.28E-01,-6.65E-06,-7.45E-06
5.8913,-2.06E-08,0.00E+00,-2.81E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.61E+02,0.00E+00,9.12E+01,5.47E+02,1.05E+04,15,0.00E+00,0.00E+00,0.00E+00,-7.15E+01,-1.44E+03,-7.65E+02,-2.65E+03,-1.02E+00,-1.51E+00,-4.63E-05,-5.66E-05
6.9547,-4.20E-08,0.00E+00,-7.27E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.68E+02,0.00E+00,9.22E+01,6.45E+02,1.04E+04,16,0.00E+00,0.00E+00,0.00E+00,-5.68E+01,-1.50E+03,-7.85E+02,-3.48E+03,-2.43E+00,-4.10E+00,-2.22E-04,-2.93E-04
7.3096,-5.71E-08,0.00E+00,-9.30E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.75E+02,0.00E+00,9.32E+01,6.78E+02,1.04E+04,17,0.00E+00,0.00E+00,0.00E+00,-5.21E+01,-1.52E+03,-7.84E+02,-3.76E+03,-3.10E+00,-5.20E+00,-3.38E-04,-4.13E-04
7.7711,-5.96E-08,0.00E+00,-1.21E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.78E+02,0.00E+00,9.37E+01,7.21E+02,1.03E+04,18,0.00E+00,0.00E+00,0.00E+00,-4.89E+01,-1.54E+03,-7.78E+02,-4.12E+03,-4.17E+00,-7.12E+00,-5.78E-04,-6.79E-04
8.3709,-5.41E-08,0.00E+00,-1.53E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.82E+02,0.00E+00,9.45E+01,7.78E+02,1.03E+04,19,0.00E+00,0.00E+00,0.00E+00,-4.44E+01,-1.57E+03,-7.57E+02,-4.57E+03,-5.85E+00,-1.06E+01,-1.11E-03,-1.35E-03
9.1507,-3.96E-08,0.00E+00,-1.84E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.86E+02,1.29E-30,9.50E+01,8.52E+02,1.03E+04,20,0.00E+00,0.00E+00,0.00E+00,-3.89E+01,-1.60E+03,-7.15E+02,-5.13E+03,-8.49E+00,-1.73E+01,-2.48E-03,-3.28E-03
9.4886,-2.75E-08,-1.97E-30,-1.93E-07,-6.67E-31,0.00E+00,0.00E+00,0.00E+00,3.90E+02,3.01E-30,9.57E+01,8.84E+02,1.03E+04,21,0.00E+00,0.00E+00,0.00E+00,-3.66E+01,-1.61E+03,-6.91E+02,-5.37E+03,-9.75E+00,-2.05E+01,-3.41E-03,-4.43E-03
9.9279,-2.87E-08,-4.94E-30,-2.06E-07,-2.84E-30,0.00E+00,0.00E+00,0.00E+00,3.93E+02,7.77E-30,9.61E+01,9.26E+02,1.03E+04,22,0.00E+00,0.00E+00,0.00E+00,-3.42E+01,-1.63E+03,-6.67E+02,-5.66E+03,-1.15E+01,-2.56E+01,-5.06E-03,-6.65E-03
10.499,-5.62E-08,-1.51E-29,-2.38E-07,-1.14E-29,0.00E+00,0.00E+00,0.00E+00,3.96E+02,2.52E-29,9.66E+01,9.82E+02,1.03E+04,23,0.00E+00,0.00E+00,0.00E+00,-3.13E+01,-1.65E+03,-6.33E+02,-6.02E+03,-1.39E+01,-3.36E+01,-8.19E-03,-1.13E-02
11.2414,-1.67E-07,-6.48E-29,-3.62E-07,-5.95E-29,0.00E+00,0.00E+00,0.00E+00,3.99E+02,1.17E-28,9.70E+01,1.05E+03,1.03E+04,24,0.00E+00,0.00E+00,0.00E+00,-2.77E+01,-1.67E+03,-5.88E+02,-6.46E+03,-1.71E+01,-4.63E+01,-1.45E-02,-2.21E-02
12.2065,-4.92E-07,-4.83E-28,-8.37E-07,-5.25E-28,0.00E+00,0.00E+00,0.00E+00,4.02E+02,9.54E-28,9.75E+01,1.15E+03,1.03E+04,25,0.00E+00,0.00E+00,0.00E+00,-2.35E+01,-1.69E+03,-5.39E+02,-6.98E+03,-2.10E+01,-6.66E+01,-2.76E-02,-4.87E-02
12.5702,-8.82E-07,-1.25E-27,-1.16E-06,-9.79E-28,0.00E+00,0.00E+00,0.00E+00,4.06E+02,1.83E-27,9.81E+01,1.18E+03,1.03E+04,26,0.00E+00,0.00E+00,0.00E+00,-2.20E+01,-1.70E+03,-5.21E+02,-7.17E+03,-2.25E+01,-7.48E+01,-3.43E-02,-6.12E-02
13.043,-1.20E-06,-2.68E-27,-1.73E-06,-2.25E-27,0.00E+00,0.00E+00,0.00E+00,4.09E+02,4.18E-27,9.85E+01,1.23E+03,1.02E+04,27,0.00E+00,0.00E+00,0.00E+00,-2.05E+01,-1.71E+03,-5.10E+02,-7.41E+03,-2.43E+01,-8.63E+01,-4.49E-02,-8.24E-02
13.6577,-1.63E-06,-7.30E-27,-2.73E-06,-6.73E-27,0.00E+00,0.00E+00,0.00E+00,4.12E+02,1.23E-26,9.90E+01,1.29E+03,1.02E+04,28,0.00E+00,0.00E+00,0.00E+00,-1.86E+01,-1.72E+03,-4.95E+02,-7.71E+03,-2.65E+01,-1.03E+02,-6.18E-02,-1.20E-01
14.4568,-2.24E-06,-2.74E-26,-4.52E-06,-2.86E-26,0.00E+00,0.00E+00,0.00E+00,4.14E+02,5.03E-26,9.94E+01,1.37E+03,1.02E+04,29,0.00E+00,0.00E+00,0.00E+00,-1.64E+01,-1.73E+03,-4.73E+02,-8.09E+03,-2.87E+01,-1.25E+02,-8.90E-02,-1.92E-01
14.803,-2.88E-06,-5.99E-26,-5.52E-06,-4.93E-26,0.00E+00,0.00E+00,0.00E+00,4.17E+02,8.76E-26,9.99E+01,1.40E+03,1.02E+04,30,0.00E+00,0.00E+00,0.00E+00,-1.55E+01,-1.74E+03,-4.64E+02,-8.25E+03,-2.94E+01,-1.36E+02,-1.03E-01,-2.27E-01
15.2532,-3.39E-06,-1.15E-25,-7.04E-06,-1.01E-25,0.00E+00,0.00E+00,0.00E+00,4.19E+02,1.78E-25,1.00E+02,1.45E+03,1.02E+04,31,0.00E+00,0.00E+00,0.00E+00,-1.47E+01,-1.74E+03,-4.52E+02,-8.45E+03,-3.06E+01,-1.49E+02,-1.22E-01,-2.82E-01
15.8384,-4.14E-06,-2.65E-25,-9.46E-06,-2.56E-25,0.00E+00,0.00E+00,0.00E+00,4.22E+02,4.43E-25,1.01E+02,1.51E+03,1.02E+04,32,0.00E+00,0.00E+00,0.00E+00,-1.39E+01,-1.75E+03,-4.37E+02,-8.71E+03,-3.18E+01,-1.68E+02,-1.51E-01,-3.70E-01
16.5991,-5.57E-06,-7.88E-25,-1.37E-05,-8.56E-25,0.00E+00,0.00E+00,0.00E+00,4.24E+02,1.43E-24,1.01E+02,1.59E+03,1.02E+04,33,0.00E+00,0.00E+00,0.00E+00,-1.29E+01,-1.76E+03,-4.14E+02,-9.02E+03,-3.32E+01,-1.93E+02,-1.91E-01,-5.16E-01
16.9287,-7.35E-06,-1.55E-24,-1.61E-05,-1.37E-24,0.00E+00,0.00E+00,0.00E+00,4.27E+02,2.30E-24,1.01E+02,1.62E+03,1.01E+04,34,0.00E+00,0.00E+00,0.00E+00,-1.24E+01,-1.77E+03,-4.04E+02,-9.16E+03,-3.36E+01,-2.04E+02,-2.09E-01,-5.85E-01
17.3573,-9.04E-06,-2.69E-24,-2.00E-05,-2.52E-24,0.00E+00,0.00E+00,0.00E+00,4.29E+02,4.20E-24,1.02E+02,1.66E+03,1.01E+04,35,0.00E+00,0.00E+00,0.00E+00,-1.19E+01,-1.77E+03,-3.92E+02,-9.33E+03,-3.45E+01,-2.19E+02,-2.34E-01,-6.85E-01
17.9144,-1.17E-05,-5.43E-24,-2.65E-05,-5.55E-24,0.00E+00,0.00E+00,0.00E+00,4.31E+02,9.10E-24,1.02E+02,1.72E+03,1.01E+04,36,0.00E+00,0.00E+00,0.00E+00,-1.13E+01,-1.78E+03,-3.76E+02,-9.54E+03,-3.57E+01,-2.39E+02,-2.68E-01,-8.34E-01
18.6386,-1.66E-05,-1.35E-23,-3.85E-05,-1.53E-23,0.00E+00,0.00E+00,0.00E+00,4.33E+02,2.44E-23,1.02E+02,1.79E+03,1.01E+04,37,0.00E+00,0.00E+00,0.00E+00,-1.05E+01,-1.79E+03,-3.55E+02,-9.79E+03,-3.76E+01,-2.66E+02,-3.12E-01,-1.06E+00
19.3629,-2.48E-05,-3.48E-23,-5.65E-05,-4.05E-23,0.00E+00,0.00E+00,0.00E+00,4.36E+02,6.35E-23,1.03E+02,1.87E+03,1.01E+04,38,0.00E+00,0.00E+00,0.00E+00,-9.77E+00,-1.79E+03,-3.35E+02,-1.00E+04,-3.96E+01,-2.95E+02,-3.59E-01,-1.32E+00
19.6767,-3.37E-05,-6.17E-23,-6.71E-05,-5.99E-23,0.00E+00,0.00E+00,0.00E+00,4.39E+02,9.40E-23,1.03E+02,1.90E+03,1.01E+04,39,0.00E+00,0.00E+00,0.00E+00,-9.42E+00,-1.80E+03,-3.25E+02,-1.01E+04,-4.04E+01,-3.08E+02,-3.77E-01,-1.44E+00
20.0847,-4.17E-05,-9.68E-23,-8.41E-05,-9.94E-23,0.00E+00,0.00E+00,0.00E+00,4.40E+02,1.55E-22,1.04E+02,1.94E+03,1.01E+04,40,0.00E+00,0.00E+00,0.00E+00,-9.02E+00,-1.80E+03,-3.14E+02,-1.03E+04,-4.15E+01,-3.25E+02,-4.03E-01,-1.60E+00
20.6151,-5.36E-05,-1.73E-22,-1.12E-04,-1.91E-22,0.00E+00,0.00E+00,0.00E+00,4.42E+02,2.95E-22,1.04E+02,2.00E+03,1.00E+04,41,0.00E+00,0.00E+00,0.00E+00,-8.52E+00,-1.80E+03,-3.00E+02,-1.04E+04,-4.28E+01,-3.47E+02,-4.36E-01,-1.83E+00
21.3046,-7.37E-05,-3.66E-22,-1.63E-04,-4.44E-22,0.00E+00,0.00E+00,0.00E+00,4.44E+02,6.73E-22,1.04E+02,2.07E+03,1.00E+04,42,0.00E+00,0.00E+00,0.00E+00,-7.90E+00,-1.81E+03,-2.82E+02,-1.06E+04,-4.43E+01,-3.78E+02,-4.81E-01,-2.17E+00
21.6034,-9.62E-05,-6.10E-22,-1.92E-04,-6.26E-22,0.00E+00,0.00E+00,0.00E+00,4.47E+02,9.50E-22,1.04E+02,2.10E+03,1.00E+04,43,0.00E+00,0.00E+00,0.00E+00,-7.63E+00,-1.81E+03,-2.74E+02,-1.07E+04,-4.50E+01,-3.91E+02,-4.99E-01,-2.32E+00
21.9918,-1.14E-04,-9.05E-22,-2.36E-04,-9.77E-22,0.00E+00,0.00E+00,0.00E+00,4.48E+02,1.48E-21,1.05E+02,2.14E+03,1.00E+04,44,0.00E+00,0.00E+00,0.00E+00,-7.26E+00,-1.81E+03,-2.63E+02,-1.08E+04,-4.55E+01,-4.09E+02,-5.25E-01,-2.52E+00
22.1601,-1.24E-04,-1.21E-21,-2.57E-04,-1.18E-21,0.00E+00,0.00E+00,0.00E+00,4.50E+02,1.79E-21,1.05E+02,2.16E+03,9.99E+03,45,0.00E+00,0.00E+00,0.00E+00,-7.11E+00,-1.82E+03,-2.59E+02,-1.08E+04,-4.58E+01,-4.17E+02,-5.35E-01,-2.61E+00
22.379,-1.17E-04,-1.50E-21,-2.83E-04,-1.51E-21,0.00E+00,0.00E+00,0.00E+00,4.50E+02,2.28E-21,1.05E+02,2.18E+03,9.98E+03,46,0.00E+00,0.00E+00,0.00E+00,-6.91E+00,-1.82E+03,-2.53E+02,-1.09E+04,-4.61E+01,-4.27E+02,-5.50E-01,-2.73E+00
22.6634,-1.09E-04,-1.98E-21,-3.14E-04,-2.07E-21,0.00E+00,0.00E+00,0.00E+00,4.51E+02,3.12E-21,1.05E+02,2.21E+03,9.98E+03,47,0.00E+00,0.00E+00,0.00E+00,-6.66E+00,-1.82E+03,-2.46E+02,-1.10E+04,-4.65E+01,-4.40E+02,-5.70E-01,-2.89E+00
23.0332,-1.09E-04,-2.84E-21,-3.54E-04,-3.13E-21,0.00E+00,0.00E+00,0.00E+00,4.52E+02,4.68E-21,1.05E+02,2.25E+03,9.97E+03,48,0.00E+00,0.00E+00,0.00E+00,-6.37E+00,-1.82E+03,-2.38E+02,-1.11E+04,-4.70E+01,-4.57E+02,-5.99E-01,-3.11E+00
23.5139,-1.14E-04,-4.56E-21,-4.09E-04,-5.32E-21,0.00E+00,0.00E+00,0.00E+00,4.53E+02,7.90E-21,1.06E+02,2.30E+03,9.96E+03,49,0.00E+00,0.00E+00,0.00E+00,-5.97E+00,-1.82E+03,-2.28E+02,-1.12E+04,-4.76E+01,-4.80E+02,-6.41E-01,-3.42E+00
24.1389,-1.19E-04,-8.44E-21,-4.83E-04,-1.06E-20,0.00E+00,0.00E+00,0.00E+00,4.55E+02,1.56E-20,1.06E+02,2.37E+03,9.94E+03,50,0.00E+00,0.00E+00,0.00E+00,-5.51E+00,-1.83E+03,-2.17E+02,-1.13E+04,-4.82E+01,-5.10E+02,-7.01E-01,-3.86E+00
24.9513,-1.22E-04,-1.91E-20,-5.82E-04,-2.61E-20,0.00E+00,0.00E+00,0.00E+00,4.57E+02,3.79E-20,1.06E+02,2.45E+03,9.94E+03,51,0.00E+00,0.00E+00,0.00E+00,-4.94E+00,-1.83E+03,-2.04E+02,-1.15E+04,-4.86E+01,-5.50E+02,-7.85E-01,-4.50E+00
26.0075,-1.19E-04,-5.65E-20,-7.08E-04,-8.57E-20,0.00E+00,0.00E+00,0.00E+00,4.59E+02,1.22E-19,1.06E+02,2.57E+03,9.93E+03,52,0.00E+00,0.00E+00,0.00E+00,-4.37E+00,-1.84E+03,-1.93E+02,-1.17E+04,-4.85E+01,-6.01E+02,-8.97E-01,-5.45E+00
26.7468,-1.20E-04,-1.37E-19,-7.96E-04,-1.87E-19,0.00E+00,0.00E+00,0.00E+00,4.62E+02,2.69E-19,1.07E+02,2.65E+03,9.88E+03,53,0.00E+00,0.00E+00,0.00E+00,-4.10E+00,-1.84E+03,-1.87E+02,-1.18E+04,-4.89E+01,-6.37E+02,-9.85E-01,-6.17E+00
27.7079,-1.23E-04,-3.53E-19,-9.15E-04,-5.26E-19,0.00E+00,0.00E+00,0.00E+00,4.64E+02,7.44E-19,1.07E+02,2.75E+03,9.87E+03,54,0.00E+00,0.00E+00,0.00E+00,-3.81E+00,-1.84E+03,-1.79E+02,-1.20E+04,-4.84E+01,-6.84E+02,-1.10E+00,-7.23E+00
28.9573,-1.32E-04,-1.21E-18,-1.08E-03,-2.04E-18,0.00E+00,0.00E+00,0.00E+00,4.66E+02,2.77E-18,1.07E+02,2.88E+03,9.86E+03,55,0.00E+00,0.00E+00,0.00E+00,-3.44E+00,-1.85E+03,-1.68E+02,-1.22E+04,-4.71E+01,-7.42E+02,-1.24E+00,-8.78E+00
30.327,-1.43E-04,-4.69E-18,-1.28E-03,-8.47E-18,0.00E+00,0.00E+00,0.00E+00,4.69E+02,1.10E-17,1.08E+02,3.03E+03,9.82E+03,56,0.00E+00,0.00E+00,0.00E+00,-3.12E+00,-1.85E+03,-1.56E+02,-1.24E+04,-4.55E+01,-8.05E+02,-1.39E+00,-1.07E+01
31.7119,-1.48E-04,-1.72E-17,-1.48E-03,-3.23E-17,0.00E+00,0.00E+00,0.00E+00,4.72E+02,4.04E-17,1.08E+02,3.18E+03,9.78E+03,57,0.00E+00,0.00E+00,0.00E+00,-2.81E+00,-1.86E+03,-1.46E+02,-1.26E+04,-4.39E+01,-8.66E+02,-1.54E+00,-1.28E+01
33.1157,-1.47E-04,-5.81E-17,-1.69E-03,-1.14E-16,0.00E+00,0.00E+00,0.00E+00,4.75E+02,1.37E-16,1.09E+02,3.33E+03,9.74E+03,58,0.00E+00,0.00E+00,0.00E+00,-2.52E+00,-1.86E+03,-1.35E+02,-1.28E+04,-4.23E+01,-9.25E+02,-1.68E+00,-1.52E+01
34.5424,-1.37E-04,-1.81E-16,-1.88E-03,-3.73E-16,0.00E+00,0.00E+00,0.00E+00,4.78E+02,4.29E-16,1.09E+02,3.49E+03,9.69E+03,59,0.00E+00,0.00E+00,0.00E+00,-2.24E+00,-1.86E+03,-1.24E+02,-1.30E+04,-4.08E+01,-9.83E+02,-1.81E+00,-1.78E+01
35.9965,-1.24E-04,-5.24E-16,-2.06E-03,-1.13E-15,0.00E+00,0.00E+00,0.00E+00,4.81E+02,1.25E-15,1.10E+02,3.65E+03,9.65E+03,60,0.00E+00,0.00E+00,0.00E+00,-1.95E+00,-1.86E+03,-1.14E+02,-1.31E+04,-3.97E+01,-1.04E+03,-1.91E+00,-2.05E+01
37.4834,-1.23E-04,-1.41E-15,-2.25E-03,-3.23E-15,0.00E+00,0.00E+00,0.00E+00,4.84E+02,3.42E-15,1.10E+02,3.81E+03,9.60E+03,61,0.00E+00,0.00E+00,0.00E+00,-1.68E+00,-1.87E+03,-1.03E+02,-1.33E+04,-3.94E+01,-1.10E+03,-2.00E+00,-2.35E+01
39.0087,-1.25E-04,-3.56E-15,-2.44E-03,-8.66E-15,0.00E+00,0.00E+00,0.00E+00,4.87E+02,8.78E-15,1.11E+02,3.98E+03,9.55E+03,62,0.00E+00,0.00E+00,0.00E+00,-1.37E+00,-1.87E+03,-9.33E+01,-1.34E+04,-3.90E+01,-1.16E+03,-2.06E+00,-2.67E+01
40.5339,-1.19E-04,-8.30E-15,-2.62E-03,-2.13E-14,0.00E+00,0.00E+00,0.00E+00,4.90E+02,2.08E-14,1.11E+02,4.15E+03,9.50E+03,63,0.00E+00,0.00E+00,0.00E+00,-1.12E+00,-1.87E+03,-8.39E+01,-1.36E+04,-3.85E+01,-1.22E+03,-2.10E+00,-2.99E+01
42.1541,-1.08E-04,-1.85E-14,-2.79E-03,-5.12E-14,0.00E+00,0.00E+00,0.00E+00,4.93E+02,4.79E-14,1.11E+02,4.33E+03,9.45E+03,64,0.00E+00,0.00E+00,0.00E+00,-9.04E-01,-1.87E+03,-7.45E+01,-1.37E+04,-3.77E+01,-1.28E+03,-2.13E+00,-3.33E+01
43.836,-9.01E-05,-3.92E-14,-2.94E-03,-1.17E-13,0.00E+00,0.00E+00,0.00E+00,4.95E+02,1.05E-13,1.12E+02,4.52E+03,9.40E+03,65,0.00E+00,0.00E+00,0.00E+00,-7.68E-01,-1.87E+03,-6.69E+01,-1.38E+04,-3.67E+01,-1.34E+03,-2.15E+00,-3.69E+01
45.5871,-7.42E-05,-7.93E-14,-3.07E-03,-2.56E-13,0.00E+00,0.00E+00,0.00E+00,4.98E+02,2.22E-13,1.12E+02,4.72E+03,9.35E+03,66,0.00E+00,0.00E+00,0.00E+00,-6.73E-01,-1.87E+03,-6.16E+01,-1.39E+04,-3.54E+01,-1.40E+03,-2.17E+00,-4.07E+01
46.8129,-7.08E-05,-1.36E-13,-3.16E-03,-4.22E-13,0.00E+00,0.00E+00,0.00E+00,5.01E+02,3.59E-13,1.13E+02,4.85E+03,9.27E+03,67,0.00E+00,0.00E+00,0.00E+00,-6.34E-01,-1.88E+03,-5.93E+01,-1.40E+04,-3.48E+01,-1.45E+03,-2.23E+00,-4.35E+01
48.4065,-5.90E-05,-2.23E-13,-3.25E-03,-7.78E-13,0.00E+00,0.00E+00,0.00E+00,5.02E+02,6.41E-13,1.13E+02,5.04E+03,9.24E+03,68,0.00E+00,0.00E+00,0.00E+00,-5.51E-01,-1.88E+03,-5.54E+01,-1.41E+04,-3.32E+01,-1.50E+03,-2.28E+00,-4.71E+01
49.522,-5.44E-05,-3.39E-13,-3.31E-03,-1.16E-12,0.00E+00,0.00E+00,0.00E+00,5.05E+02,9.39E-13,1.13E+02,5.16E+03,9.17E+03,69,0.00E+00,0.00E+00,0.00E+00,-5.13E-01,-1.88E+03,-5.35E+01,-1.41E+04,-3.25E+01,-1.53E+03,-2.34E+00,-4.97E+01
50.9722,-4.28E-05,-4.98E-13,-3.38E-03,-1.88E-12,0.00E+00,0.00E+00,0.00E+00,5.06E+02,1.49E-12,1.14E+02,5.33E+03,9.14E+03,70,0.00E+00,0.00E+00,0.00E+00,-4.38E-01,-1.88E+03,-5.00E+01,-1.42E+04,-3.08E+01,-1.58E+03,-2.40E+00,-5.32E+01
52.4223,-3.53E-05,-7.39E-13,-3.43E-03,-2.95E-12,0.00E+00,0.00E+00,0.00E+00,5.08E+02,2.29E-12,1.14E+02,5.49E+03,9.09E+03,71,0.00E+00,0.00E+00,0.00E+00,-3.66E-01,-1.88E+03,-4.69E+01,-1.43E+04,-2.93E+01,-1.62E+03,-2.45E+00,-5.67E+01
53.8724,-2.68E-05,-1.07E-12,-3.47E-03,-4.50E-12,0.00E+00,0.00E+00,0.00E+00,5.10E+02,3.43E-12,1.14E+02,5.66E+03,9.04E+03,72,0.00E+00,0.00E+00,0.00E+00,-3.02E-01,-1.88E+03,-4.39E+01,-1.43E+04,-2.77E+01,-1.66E+03,-2.49E+00,-6.03E+01
54.5008,-3.16E-05,-1.36E-12,-3.49E-03,-5.35E-12,0.00E+00,0.00E+00,0.00E+00,5.12E+02,4.06E-12,1.14E+02,5.73E+03,9.00E+03,73,0.00E+00,0.00E+00,0.00E+00,-2.46E-01,-1.88E+03,-4.26E+01,-1.44E+04,-2.69E+01,-1.68E+03,-2.51E+00,-6.19E+01
55.3177,-2.43E-05,-1.60E-12,-3.51E-03,-6.66E-12,0.00E+00,0.00E+00,0.00E+00,5.13E+02,5.01E-12,1.15E+02,5.82E+03,8.95E+03,74,0.00E+00,0.00E+00,0.00E+00,-1.85E-01,-1.88E+03,-4.10E+01,-1.44E+04,-2.61E+01,-1.70E+03,-2.53E+00,-6.40E+01
56.3797,-1.91E-05,-1.98E-12,-3.53E-03,-8.76E-12,0.00E+00,0.00E+00,0.00E+00,5.15E+02,6.52E-12,1.15E+02,5.94E+03,8.93E+03,75,0.00E+00,0.00E+00,0.00E+00,-1.13E-01,-1.88E+03,-3.87E+01,-1.44E+04,-2.47E+01,-1.73E+03,-2.54E+00,-6.67E+01
57.7603,-1.41E-05,-2.57E-12,-3.55E-03,-1.23E-11,0.00E+00,0.00E+00,0.00E+00,5.16E+02,9.04E-12,1.15E+02,6.10E+03,8.90E+03,76,0.00E+00,0.00E+00,0.00E+00,-3.81E-02,-1.88E+03,-3.56E+01,-1.45E+04,-2.31E+01,-1.76E+03,-2.54E+00,-7.02E+01
59.5551,-1.44E-05,-3.56E-12,-3.57E-03,-1.87E-11,0.00E+00,0.00E+00,0.00E+00,5.18E+02,1.35E-11,1.15E+02,6.31E+03,8.86E+03,77,0.00E+00,0.00E+00,0.00E+00,1.04E-01,-1.88E+03,-3.17E+01,-1.45E+04,-2.12E+01,-1.80E+03,-2.53E+00,-7.47E+01
