Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot,)    sum(vTop),sum(vRoot,)    sum(vBot,)      hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLeve,l Cum(WTrans),SnowLayer
241.8342,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.03E-02,-4.40E+01,2.04E+01,-5.13E+01,2.00E+01,-5.80E+01,-6.98E+01,-7.53E+01,-1.21E+02,0.00E+00,0.00E+00,1.21E+02,5.36E+01,2.26E+00,254,-5.18E+00,0
243.0038,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.02E-02,-4.45E+01,2.04E+01,-5.19E+01,2.00E+01,-5.81E+01,-6.98E+01,-7.47E+01,-1.21E+02,0.00E+00,0.00E+00,1.22E+02,5.41E+01,2.26E+00,255,-5.03E+00,0
244.1734,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.02E-02,-4.50E+01,2.04E+01,-5.24E+01,2.00E+01,-5.81E+01,-6.98E+01,-7.41E+01,-1.21E+02,0.00E+00,0.00E+00,1.22E+02,5.46E+01,2.26E+00,256,-4.88E+00,0
245.343,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.01E-02,-4.56E+01,2.04E+01,-5.29E+01,2.00E+01,-5.82E+01,-6.98E+01,-7.35E+01,-1.21E+02,0.00E+00,0.00E+00,1.23E+02,5.52E+01,2.26E+00,257,-4.73E+00,0
246.5126,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.01E-02,-4.61E+01,2.04E+01,-5.34E+01,2.00E+01,-5.82E+01,-6.98E+01,-7.30E+01,-1.21E+02,0.00E+00,0.00E+00,1.23E+02,5.57E+01,2.26E+00,258,-4.57E+00,0
247.6822,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.02E-02,-4.66E+01,2.04E+01,-5.39E+01,2.00E+01,-5.83E+01,-6.98E+01,-7.25E+01,-1.21E+02,0.00E+00,0.00E+00,1.24E+02,5.62E+01,2.26E+00,259,-4.42E+00,0
248.8518,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.03E-02,-4.71E+01,2.04E+01,-5.44E+01,2.00E+01,-5.83E+01,-6.98E+01,-7.20E+01,-1.21E+02,0.00E+00,0.00E+00,1.24E+02,5.67E+01,2.26E+00,260,-4.27E+00,0
250.0214,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.06E-02,-4.76E+01,2.04E+01,-5.49E+01,2.00E+01,-5.83E+01,-6.98E+01,-7.16E+01,-1.21E+02,0.00E+00,0.00E+00,1.25E+02,5.72E+01,2.26E+00,261,-4.12E+00,0
251.191,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.16E-02,-4.81E+01,2.04E+01,-5.55E+01,2.00E+01,-5.84E+01,-6.98E+01,-7.12E+01,-1.20E+02,0.00E+00,0.00E+00,1.25E+02,5.77E+01,2.26E+00,262,-3.97E+00,0
252.3606,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.33E-02,-4.86E+01,2.04E+01,-5.60E+01,2.00E+01,-5.84E+01,-6.98E+01,-7.09E+01,-1.20E+02,0.00E+00,0.00E+00,1.26E+02,5.82E+01,2.26E+00,263,-3.82E+00,0
253.5301,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.60E-02,-4.92E+01,2.04E+01,-5.65E+01,2.00E+01,-5.85E+01,-6.98E+01,-7.07E+01,-1.19E+02,0.00E+00,0.00E+00,1.26E+02,5.88E+01,2.26E+00,264,-3.67E+00,0
254.6997,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.00E-02,-4.97E+01,2.04E+01,-5.70E+01,2.00E+01,-5.86E+01,-6.98E+01,-7.05E+01,-1.18E+02,0.00E+00,0.00E+00,1.27E+02,5.93E+01,2.26E+00,265,-3.53E+00,0
255.8693,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.55E-02,-5.02E+01,2.04E+01,-5.75E+01,2.00E+01,-5.86E+01,-6.98E+01,-7.03E+01,-1.16E+02,0.00E+00,0.00E+00,1.27E+02,5.98E+01,2.26E+00,266,-3.38E+00,0
257.0389,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.31E-02,-5.07E+01,2.04E+01,-5.80E+01,2.00E+01,-5.87E+01,-6.98E+01,-7.02E+01,-1.13E+02,0.00E+00,0.00E+00,1.27E+02,6.03E+01,2.26E+00,267,-3.23E+00,0
258.2085,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.30E-02,-5.12E+01,2.04E+01,-5.85E+01,2.00E+01,-5.88E+01,-6.98E+01,-7.01E+01,-1.10E+02,0.00E+00,0.00E+00,1.28E+02,6.08E+01,2.26E+00,268,-3.09E+00,0
259.3781,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.55E-02,-5.17E+01,2.04E+01,-5.91E+01,2.00E+01,-5.89E+01,-6.98E+01,-7.00E+01,-1.06E+02,0.00E+00,0.00E+00,1.28E+02,6.13E+01,2.26E+00,269,-2.95E+00,0
260.5477,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.01E-01,-5.22E+01,2.04E+01,-5.96E+01,2.00E+01,-5.90E+01,-6.98E+01,-7.00E+01,-1.01E+02,0.00E+00,0.00E+00,1.29E+02,6.18E+01,2.26E+00,270,-2.82E+00,0
261.7173,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.22E-01,-5.28E+01,2.04E+01,-6.01E+01,2.00E+01,-5.91E+01,-6.98E+01,-6.99E+01,-9.50E+01,0.00E+00,0.00E+00,1.29E+02,6.24E+01,2.26E+00,271,-2.69E+00,0
262.8869,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.59E-01,-5.33E+01,2.04E+01,-6.06E+01,2.00E+01,-5.93E+01,-6.98E+01,-6.99E+01,-9.08E+01,0.00E+00,0.00E+00,1.29E+02,6.29E+01,2.26E+00,272,-2.57E+00,0
264.0565,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.92E-01,-5.38E+01,2.04E+01,-6.11E+01,2.00E+01,-5.96E+01,-6.98E+01,-6.99E+01,-8.70E+01,0.00E+00,0.00E+00,1.30E+02,6.34E+01,2.26E+00,273,-2.46E+00,0
265.2261,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-2.23E-01,-5.43E+01,2.04E+01,-6.16E+01,2.00E+01,-5.98E+01,-6.98E+01,-6.99E+01,-8.34E+01,0.00E+00,0.00E+00,1.30E+02,6.39E+01,2.26E+00,274,-2.37E+00,0
266.3957,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-2.51E-01,-5.48E+01,2.04E+01,-6.22E+01,2.00E+01,-6.01E+01,-6.98E+01,-6.99E+01,-8.01E+01,0.00E+00,0.00E+00,1.30E+02,6.44E+01,2.26E+00,275,-2.28E+00,0
267.5653,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-2.79E-01,-5.53E+01,2.04E+01,-6.27E+01,2.00E+01,-6.04E+01,-6.98E+01,-6.98E+01,-7.68E+01,0.00E+00,0.00E+00,1.30E+02,6.49E+01,2.26E+00,276,-2.21E+00,0
268.7349,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.13E-01,-5.58E+01,2.04E+01,-6.32E+01,2.00E+01,-6.08E+01,-6.98E+01,-6.98E+01,-7.47E+01,0.00E+00,0.00E+00,1.31E+02,6.54E+01,2.26E+00,277,-2.15E+00,0
269.5536,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.35E-01,-5.62E+01,2.04E+01,-6.35E+01,2.00E+01,-6.11E+01,-6.98E+01,-6.98E+01,-7.40E+01,0.00E+00,0.00E+00,1.31E+02,6.58E+01,2.26E+00,278,-2.10E+00,0
270.6179,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.65E-01,-5.67E+01,2.04E+01,-6.40E+01,2.00E+01,-6.15E+01,-6.98E+01,-6.98E+01,-7.28E+01,0.00E+00,0.00E+00,1.31E+02,6.63E+01,2.26E+00,279,-2.07E+00,0
272.0016,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.84E-01,-5.73E+01,2.04E+01,-6.46E+01,2.00E+01,-6.20E+01,-6.98E+01,-6.98E+01,-7.18E+01,0.00E+00,0.00E+00,1.31E+02,6.69E+01,2.26E+00,280,-2.04E+00,0
273.8003,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.03E-01,-5.81E+01,2.04E+01,-6.54E+01,2.00E+01,-6.27E+01,-6.98E+01,-6.98E+01,-7.12E+01,0.00E+00,0.00E+00,1.31E+02,6.77E+01,2.26E+00,281,-2.02E+00,0
275.7385,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.16E-01,-5.89E+01,2.04E+01,-6.63E+01,2.00E+01,-6.35E+01,-6.98E+01,-6.98E+01,-7.07E+01,0.00E+00,0.00E+00,1.31E+02,6.85E+01,2.26E+00,282,-2.00E+00,0
277.6694,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.25E-01,-5.98E+01,2.04E+01,-6.71E+01,2.00E+01,-6.43E+01,-6.98E+01,-6.98E+01,-7.04E+01,0.00E+00,0.00E+00,1.31E+02,6.94E+01,2.26E+00,283,-1.98E+00,0
279.6003,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.30E-01,-6.06E+01,2.04E+01,-6.80E+01,2.00E+01,-6.52E+01,-6.98E+01,-6.98E+01,-7.02E+01,0.00E+00,0.00E+00,1.31E+02,7.02E+01,2.26E+00,284,-1.97E+00,0
281.5299,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.35E-01,-6.15E+01,2.04E+01,-6.88E+01,2.00E+01,-6.60E+01,-6.98E+01,-6.98E+01,-7.01E+01,0.00E+00,0.00E+00,1.31E+02,7.11E+01,2.26E+00,285,-1.96E+00,0
283.4594,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.36E-01,-6.23E+01,2.04E+01,-6.97E+01,2.00E+01,-6.69E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,7.19E+01,2.26E+00,286,-1.96E+00,0
285.3899,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-01,-6.32E+01,2.04E+01,-7.05E+01,2.00E+01,-6.77E+01,-6.98E+01,-6.98E+01,-7.00E+01,0.00E+00,0.00E+00,1.31E+02,7.28E+01,2.26E+00,287,-1.96E+00,0
287.3203,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-01,-6.40E+01,2.04E+01,-7.14E+01,2.00E+01,-6.85E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,7.36E+01,2.26E+00,288,-1.96E+00,0
288.6716,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.37E-01,-6.46E+01,2.04E+01,-7.20E+01,2.00E+01,-6.91E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,7.42E+01,2.26E+00,289,-1.96E+00,0
290.4282,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-01,-6.54E+01,2.04E+01,-7.27E+01,2.00E+01,-6.99E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.50E+01,2.26E+00,290,-1.95E+00,0
292.1849,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-6.62E+01,2.04E+01,-7.35E+01,2.00E+01,-7.07E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.58E+01,2.26E+00,291,-1.95E+00,0
294.1109,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-6.70E+01,2.04E+01,-7.43E+01,2.00E+01,-7.15E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,7.66E+01,2.26E+00,292,-1.95E+00,0
295.4591,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-01,-6.76E+01,2.04E+01,-7.49E+01,2.00E+01,-7.21E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.72E+01,2.26E+00,293,-1.95E+00,0
297.2118,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-01,-6.84E+01,2.04E+01,-7.57E+01,2.00E+01,-7.29E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.80E+01,2.26E+00,294,-1.95E+00,0
298.9644,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-6.91E+01,2.04E+01,-7.65E+01,2.00E+01,-7.37E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.87E+01,2.26E+00,295,-1.95E+00,0
300.8924,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.00E+01,2.04E+01,-7.73E+01,2.00E+01,-7.45E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.96E+01,2.26E+00,296,-1.95E+00,0
302.2419,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.06E+01,2.04E+01,-7.79E+01,2.00E+01,-7.51E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.02E+01,2.26E+00,297,-1.95E+00,0
303.9963,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-7.14E+01,2.04E+01,-7.87E+01,2.00E+01,-7.59E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.10E+01,2.26E+00,298,-1.95E+00,0
305.7507,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.21E+01,2.04E+01,-7.95E+01,2.00E+01,-7.66E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.17E+01,2.26E+00,299,-1.95E+00,0
307.6757,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.30E+01,2.04E+01,-8.03E+01,2.00E+01,-7.75E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.26E+01,2.26E+00,300,-1.95E+00,0
309.0231,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-7.36E+01,2.04E+01,-8.09E+01,2.00E+01,-7.81E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.32E+01,2.26E+00,301,-1.95E+00,0
310.7748,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-7.43E+01,2.04E+01,-8.17E+01,2.00E+01,-7.89E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.39E+01,2.26E+00,302,-1.95E+00,0
312.5265,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.51E+01,2.04E+01,-8.24E+01,2.00E+01,-7.96E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.47E+01,2.26E+00,303,-1.95E+00,0
314.4558,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.60E+01,2.04E+01,-8.33E+01,2.00E+01,-8.05E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.56E+01,2.26E+00,304,-1.95E+00,0
315.8062,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-7.66E+01,2.04E+01,-8.39E+01,2.00E+01,-8.11E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.62E+01,2.26E+00,305,-1.95E+00,0
317.5618,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.73E+01,2.04E+01,-8.47E+01,2.00E+01,-8.18E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.69E+01,2.26E+00,306,-1.95E+00,0
319.3174,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.81E+01,2.04E+01,-8.54E+01,2.00E+01,-8.26E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.77E+01,2.26E+00,307,-1.95E+00,0
321.2423,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.89E+01,2.04E+01,-8.63E+01,2.00E+01,-8.35E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.85E+01,2.26E+00,308,-1.95E+00,0
322.5897,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-7.95E+01,2.04E+01,-8.69E+01,2.00E+01,-8.41E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.91E+01,2.26E+00,309,-1.95E+00,0
324.3413,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.03E+01,2.04E+01,-8.76E+01,2.00E+01,-8.48E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.99E+01,2.26E+00,310,-1.95E+00,0
326.0929,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.11E+01,2.04E+01,-8.84E+01,2.00E+01,-8.56E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.07E+01,2.26E+00,311,-1.95E+00,0
327.8446,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.19E+01,2.04E+01,-8.92E+01,2.00E+01,-8.64E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.15E+01,2.26E+00,312,-1.95E+00,0
329.7741,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.27E+01,2.04E+01,-9.00E+01,2.00E+01,-8.72E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.23E+01,2.26E+00,313,-1.95E+00,0
331.7036,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.36E+01,2.04E+01,-9.09E+01,2.00E+01,-8.81E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.32E+01,2.26E+00,314,-1.95E+00,0
333.0543,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.41E+01,2.04E+01,-9.15E+01,2.00E+01,-8.87E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.37E+01,2.26E+00,315,-1.95E+00,0
334.8102,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.49E+01,2.04E+01,-9.23E+01,2.00E+01,-8.94E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.45E+01,2.26E+00,316,-1.95E+00,0
336.5661,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.57E+01,2.04E+01,-9.30E+01,2.00E+01,-9.02E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.53E+01,2.26E+00,317,-1.95E+00,0
338.3219,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.65E+01,2.04E+01,-9.38E+01,2.00E+01,-9.10E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.61E+01,2.26E+00,318,-1.95E+00,0
340.0778,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.72E+01,2.04E+01,-9.46E+01,2.00E+01,-9.18E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.68E+01,2.26E+00,319,-1.95E+00,0
342.0043,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.81E+01,2.04E+01,-9.54E+01,2.00E+01,-9.26E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.77E+01,2.26E+00,320,-1.95E+00,0
343.3528,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.87E+01,2.04E+01,-9.60E+01,2.00E+01,-9.32E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.83E+01,2.26E+00,321,-1.95E+00,0
345.2025,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.95E+01,2.04E+01,-9.68E+01,2.00E+01,-9.40E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.91E+01,2.26E+00,322,-1.95E+00,0
347.0522,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-9.03E+01,2.04E+01,-9.76E+01,2.00E+01,-9.48E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.99E+01,2.26E+00,323,-1.95E+00,0
348.9019,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.11E+01,2.04E+01,-9.85E+01,2.00E+01,-9.56E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.01E+02,2.26E+00,324,-1.95E+00,0
350.135,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.17E+01,2.04E+01,-9.90E+01,2.00E+01,-9.62E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.01E+02,2.26E+00,325,-1.95E+00,0
351.7792,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.24E+01,2.04E+01,-9.97E+01,2.00E+01,-9.69E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.02E+02,2.26E+00,326,-1.95E+00,0
353.4233,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.31E+01,2.04E+01,-1.00E+02,2.00E+01,-9.76E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.03E+02,2.26E+00,327,-1.95E+00,0
355.3524,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-9.40E+01,2.04E+01,-1.01E+02,2.00E+01,-9.85E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.04E+02,2.26E+00,328,-1.95E+00,0
356.9016,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.46E+01,2.04E+01,-1.02E+02,2.00E+01,-9.92E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.04E+02,2.26E+00,329,-1.95E+00,0
358.4508,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.53E+01,2.04E+01,-1.03E+02,2.00E+01,-9.98E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.05E+02,2.26E+00,330,-1.95E+00,0
360,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.60E+01,2.04E+01,-1.03E+02,2.00E+01,-1.01E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.06E+02,2.26E+00,331,-1.95E+00,0
360.5851,8.00E-02,1.70E-01,7.81E-02,1.70E-01,-4.40E-01,-9.60E+01,2.05E+01,-1.03E+02,2.01E+01,-1.01E+02,-8.76E+01,-7.02E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.06E+02,2.31E+00,332,-1.95E+00,0
361.1703,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.40E-01,-9.59E+01,2.06E+01,-1.03E+02,2.02E+01,-1.01E+02,-9.54E+01,-7.06E+01,-6.98E+01,0.00E+00,0.00E+00,1.30E+02,1.06E+02,2.36E+00,333,-2.05E+00,0
361.7554,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.40E-01,-9.59E+01,2.07E+01,-1.03E+02,2.03E+01,-1.01E+02,-1.03E+02,-7.10E+01,-6.98E+01,0.00E+00,0.00E+00,1.30E+02,1.06E+02,2.40E+00,334,-2.18E+00,0
362.5161,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.39E-01,-9.58E+01,2.08E+01,-1.03E+02,2.04E+01,-1.02E+02,-1.12E+02,-7.16E+01,-6.98E+01,0.00E+00,0.00E+00,1.29E+02,1.06E+02,2.46E+00,335,-2.31E+00,0
363.505,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.39E-01,-9.57E+01,2.10E+01,-1.03E+02,2.06E+01,-1.02E+02,-1.23E+02,-7.24E+01,-6.98E+01,0.00E+00,0.00E+00,1.29E+02,1.06E+02,2.54E+00,336,-2.48E+00,0
364.7905,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.39E-01,-9.56E+01,2.12E+01,-1.03E+02,2.08E+01,-1.03E+02,-1.39E+02,-7.34E+01,-6.98E+01,0.00E+00,0.00E+00,1.28E+02,1.06E+02,2.65E+00,337,-2.70E+00,0
366.4617,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.38E-01,-9.55E+01,2.15E+01,-1.03E+02,2.11E+01,-1.03E+02,-1.63E+02,-7.49E+01,-6.99E+01,0.00E+00,0.00E+00,1.27E+02,1.06E+02,2.78E+00,338,-2.98E+00,0
368.4074,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.36E-01,-9.53E+01,2.18E+01,-1.03E+02,2.14E+01,-1.04E+02,-1.97E+02,-7.67E+01,-6.99E+01,0.00E+00,0.00E+00,1.25E+02,1.06E+02,2.93E+00,339,-3.35E+00,0
370.3599,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.34E-01,-9.52E+01,2.22E+01,-1.03E+02,2.17E+01,-1.05E+02,-2.49E+02,-7.85E+01,-7.00E+01,0.00E+00,0.00E+00,1.24E+02,1.06E+02,3.09E+00,340,-3.78E+00,0
371.0133,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.33E-01,-9.51E+01,2.23E+01,-1.02E+02,2.18E+01,-1.05E+02,-2.72E+02,-7.92E+01,-7.00E+01,0.00E+00,0.00E+00,1.23E+02,1.06E+02,3.14E+00,341,-3.93E+00,0
371.8627,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.32E-01,-9.51E+01,2.24E+01,-1.02E+02,2.20E+01,-1.06E+02,-2.99E+02,-8.00E+01,-7.01E+01,0.00E+00,0.00E+00,1.23E+02,1.06E+02,3.21E+00,342,-4.16E+00,0
372.967,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.31E-01,-9.50E+01,2.26E+01,-1.02E+02,2.22E+01,-1.06E+02,-3.73E+02,-8.15E+01,-7.01E+01,0.00E+00,0.00E+00,1.22E+02,1.06E+02,3.30E+00,343,-4.35E+00,0
374.4026,8.00E-02,1.70E-01,8.00E-02,1.70E-01,-4.28E-01,-9.48E+01,2.28E+01,-1.02E+02,2.24E+01,-1.07E+02,-5.14E+02,-8.37E+01,-7.03E+01,0.00E+00,0.00E+00,1.21E+02,1.06E+02,3.41E+00,344,-4.59E+00,0
